"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/03","12:36","1.047","-","2.2"
"2020/06/03","12:42","1.052","-","2.23"
"2020/06/03","12:48","1.056","-","2.21"
"2020/06/03","12:54","1.061","-","2.17"
"2020/06/03","13:00","1.064","-","2.2"
"2020/06/03","13:06","1.068","-","2.19"
"2020/06/03","13:12","1.071","-","2.22"
"2020/06/03","13:18","1.074","-","2.21"
"2020/06/03","13:24","1.076","-","2.2"
"2020/06/03","13:30","1.078","-","2.19"
"2020/06/03","13:36","1.08","-","2.21"
"2020/06/03","13:42","1.081","-","2.19"
"2020/06/03","13:48","1.082","-","2.22"
"2020/06/03","13:54","1.083","-","2.19"
"2020/06/03","14:00","1.083","-","2.2"
"2020/06/03","14:06","1.084","-","2.2"
"2020/06/03","14:12","1.084","-","2.15"
"2020/06/03","14:18","1.083","-","2.19"
"2020/06/03","14:24","1.083","-","2.16"
"2020/06/03","14:30","1.083","-","2.18"
"2020/06/03","14:36","1.082","-","2.17"
"2020/06/03","14:42","1.081","-","2.15"
"2020/06/03","14:48","1.08","-","2.05"
"2020/06/03","14:54","1.079","-","2.14"
"2020/06/03","15:00","1.078","-","2.15"
"2020/06/03","15:06","1.076","-","2.14"
"2020/06/03","15:12","1.075","-","2.1"
"2020/06/03","15:18","1.074","-","2.18"
"2020/06/03","15:24","1.072","-","2.14"
"2020/06/03","15:30","1.071","-","2"
"2020/06/03","15:36","1.069","-","2.06"
"2020/06/03","15:42","1.068","-","2.12"
"2020/06/03","15:48","1.066","-","2.1"
"2020/06/03","15:54","1.065","-","2.06"
"2020/06/03","16:00","1.063","-","2.04"
"2020/06/03","16:06","1.062","-","2.1"
"2020/06/03","16:12","1.061","-","2.08"
"2020/06/03","16:18","1.059","-","2.04"
"2020/06/03","16:24","1.058","-","2.02"
"2020/06/03","16:30","1.057","-","2.08"
"2020/06/03","16:36","1.056","-","2.07"
"2020/06/03","16:42","1.055","-","2.07"
"2020/06/03","16:48","1.054","-","2.04"
"2020/06/03","16:54","1.053","-","2"
"2020/06/03","17:00","1.052","-","2"
"2020/06/03","17:06","1.052","-","2.04"
"2020/06/03","17:12","1.051","-","1.99"
"2020/06/03","17:18","1.051","-","2"
"2020/06/03","17:24","1.05","-","1.99"
"2020/06/03","17:30","1.05","-","2.01"
"2020/06/03","17:36","1.049","-","1.98"
"2020/06/03","17:42","1.049","-","1.98"
"2020/06/03","17:48","1.049","-","1.93"
"2020/06/03","17:54","1.049","-","1.99"
"2020/06/03","18:00","1.049","-","1.93"
"2020/06/03","18:06","1.049","-","1.94"
"2020/06/03","18:12","1.049","-","1.95"
"2020/06/03","18:18","1.048","-","1.95"
"2020/06/03","18:24","1.048","-","1.93"
"2020/06/03","18:30","1.048","-","1.94"
"2020/06/03","18:36","1.048","-","1.94"
"2020/06/03","18:42","1.048","-","1.93"
"2020/06/03","18:48","1.048","-","1.93"
"2020/06/03","18:54","1.047","-","1.94"
"2020/06/03","19:00","1.047","-","1.98"
"2020/06/03","19:06","1.047","-","1.85"
"2020/06/03","19:12","1.046","-","1.83"
"2020/06/03","19:18","1.045","-","1.9"
"2020/06/03","19:24","1.044","-","1.94"
"2020/06/03","19:30","1.043","-","1.8"
"2020/06/03","19:36","1.042","-","1.88"
"2020/06/03","19:42","1.041","-","1.94"
"2020/06/03","19:48","1.039","-","1.79"
"2020/06/03","19:54","1.037","-","1.83"
"2020/06/03","20:00","1.035","-","1.91"
"2020/06/03","20:06","1.032","-","1.9"
"2020/06/03","20:12","1.03","-","1.94"
"2020/06/03","20:18","1.027","-","1.73"
"2020/06/03","20:24","1.023","-","1.87"
"2020/06/03","20:30","1.02","-","1.87"
"2020/06/03","20:36","1.015","-","1.89"
"2020/06/03","20:42","1.011","-","1.9"
"2020/06/03","20:48","1.006","-","1.8"
"2020/06/03","20:54","1.001","-","1.81"
"2020/06/03","21:00","0.995","-","1.89"
"2020/06/03","21:06","0.989","-","1.85"
"2020/06/03","21:12","0.983","-","1.78"
"2020/06/03","21:18","0.976","-","1.8"
"2020/06/03","21:24","0.968","-","1.9"
"2020/06/03","21:30","0.96","-","1.78"
"2020/06/03","21:36","0.952","-","1.8"
"2020/06/03","21:42","0.943","-","1.8"
"2020/06/03","21:48","0.934","-","1.81"
"2020/06/03","21:54","0.924","-","1.76"
"2020/06/03","22:00","0.913","-","1.73"
"2020/06/03","22:06","0.902","-","1.66"
"2020/06/03","22:12","0.891","-","1.73"
"2020/06/03","22:18","0.879","-","1.8"
"2020/06/03","22:24","0.867","-","1.71"
"2020/06/03","22:30","0.854","-","1.67"
"2020/06/03","22:36","0.84","-","1.72"
"2020/06/03","22:42","0.826","-","1.69"
"2020/06/03","22:48","0.811","-","1.73"
"2020/06/03","22:54","0.796","-","1.69"
"2020/06/03","23:00","0.781","-","1.71"
"2020/06/03","23:06","0.765","-","1.64"
"2020/06/03","23:12","0.748","-","1.74"
"2020/06/03","23:18","0.731","-","1.68"
"2020/06/03","23:24","0.714","-","1.59"
"2020/06/03","23:30","0.696","-","1.56"
"2020/06/03","23:36","0.678","-","1.68"
"2020/06/03","23:42","0.659","-","1.61"
"2020/06/03","23:48","0.64","-","1.54"
"2020/06/03","23:54","0.62","-","1.56"
"2020/06/04","00:00","0.601","-","1.6"
"2020/06/04","00:06","0.58","-","1.59"
"2020/06/04","00:12","0.56","-","1.53"
"2020/06/04","00:18","0.539","-","1.48"
"2020/06/04","00:24","0.518","-","1.58"
"2020/06/04","00:30","0.497","-","1.46"
"2020/06/04","00:36","0.475","-","1.44"
"2020/06/04","00:42","0.454","-","1.45"
"2020/06/04","00:48","0.432","-","1.39"
"2020/06/04","00:54","0.41","-","1.44"
"2020/06/04","01:00","0.388","-","1.4"
"2020/06/04","01:06","0.365","-","1.34"
"2020/06/04","01:12","0.343","-","1.33"
"2020/06/04","01:18","0.321","-","1.37"
"2020/06/04","01:24","0.299","-","1.37"
"2020/06/04","01:30","0.276","-","1.24"
"2020/06/04","01:36","0.254","-","1.31"
"2020/06/04","01:42","0.232","-","1.29"
"2020/06/04","01:48","0.21","-","1.34"
"2020/06/04","01:54","0.188","-","1.23"
"2020/06/04","02:00","0.167","-","1.23"
"2020/06/04","02:06","0.146","-","1.24"
"2020/06/04","02:12","0.125","-","1.2"
"2020/06/04","02:18","0.104","-","1.2"
"2020/06/04","02:24","0.084","-","1.14"
"2020/06/04","02:30","0.064","-","1.15"
"2020/06/04","02:36","0.044","-","1.18"
"2020/06/04","02:42","0.025","-","1.07"
"2020/06/04","02:48","0.006","-","1.14"
"2020/06/04","02:54","-0.012","-","1.08"
"2020/06/04","03:00","-0.03","-","1.11"
"2020/06/04","03:06","-0.047","-","1.09"
"2020/06/04","03:12","-0.063","-","1.03"
"2020/06/04","03:18","-0.079","-","1.01"
"2020/06/04","03:24","-0.095","-","1.03"
"2020/06/04","03:30","-0.109","-","1"
"2020/06/04","03:36","-0.123","-","0.96"
"2020/06/04","03:42","-0.136","-","0.96"
"2020/06/04","03:48","-0.149","-","0.97"
"2020/06/04","03:54","-0.16","-","0.93"
"2020/06/04","04:00","-0.171","-","0.96"
"2020/06/04","04:06","-0.181","-","0.97"
"2020/06/04","04:12","-0.191","-","0.93"
"2020/06/04","04:18","-0.199","-","0.95"
"2020/06/04","04:24","-0.207","-","0.96"
"2020/06/04","04:30","-0.214","-","0.96"
"2020/06/04","04:36","-0.219","-","0.93"
"2020/06/04","04:42","-0.224","-","0.94"
"2020/06/04","04:48","-0.228","-","0.95"
"2020/06/04","04:54","-0.231","-","0.9"
"2020/06/04","05:00","-0.234","-","0.87"
"2020/06/04","05:06","-0.235","-","0.87"
"2020/06/04","05:12","-0.235","-","0.85"
"2020/06/04","05:18","-0.235","-","0.88"
"2020/06/04","05:24","-0.233","-","0.87"
"2020/06/04","05:30","-0.231","-","0.89"
"2020/06/04","05:36","-0.227","-","0.9"
"2020/06/04","05:42","-0.223","-","0.93"
"2020/06/04","05:48","-0.218","-","0.95"
"2020/06/04","05:54","-0.212","-","0.95"
"2020/06/04","06:00","-0.205","-","0.95"
"2020/06/04","06:06","-0.197","-","0.99"
"2020/06/04","06:12","-0.188","-","1.02"
"2020/06/04","06:18","-0.178","-","1.02"
"2020/06/04","06:24","-0.167","-","1.05"
"2020/06/04","06:30","-0.156","-","1.1"
"2020/06/04","06:36","-0.144","-","1.1"
"2020/06/04","06:42","-0.13","-","1.03"
"2020/06/04","06:48","-0.117","-","1.08"
"2020/06/04","06:54","-0.102","-","1.13"
"2020/06/04","07:00","-0.086","-","1.05"
"2020/06/04","07:06","-0.07","-","1.06"
"2020/06/04","07:12","-0.053","-","1.16"
"2020/06/04","07:18","-0.036","-","1.12"
"2020/06/04","07:24","-0.018","-","1.15"
"2020/06/04","07:30","0.001","-","1.19"
"2020/06/04","07:36","0.021","-","1.23"
"2020/06/04","07:42","0.041","-","1.24"
"2020/06/04","07:48","0.061","-","1.27"
"2020/06/04","07:54","0.082","-","1.25"
"2020/06/04","08:00","0.104","-","1.36"
"2020/06/04","08:06","0.126","-","1.32"
"2020/06/04","08:12","0.148","-","1.31"
"2020/06/04","08:18","0.171","-","1.35"
"2020/06/04","08:24","0.194","-","1.34"
"2020/06/04","08:30","0.217","-","1.37"
"2020/06/04","08:36","0.241","-","1.43"
"2020/06/04","08:42","0.265","-","1.38"
"2020/06/04","08:48","0.289","-","1.4"
"2020/06/04","08:54","0.314","-","1.45"
"2020/06/04","09:00","0.338","-","1.49"
"2020/06/04","09:06","0.363","-","1.5"
"2020/06/04","09:12","0.388","-","1.49"
"2020/06/04","09:18","0.412","-","1.58"
"2020/06/04","09:24","0.437","-","1.52"
"2020/06/04","09:30","0.462","-","1.57"
"2020/06/04","09:36","0.487","-","1.58"
"2020/06/04","09:42","0.512","-","1.59"
"2020/06/04","09:48","0.536","-","1.67"
"2020/06/04","09:54","0.561","-","1.65"
"2020/06/04","10:00","0.585","-","1.65"
"2020/06/04","10:06","0.609","-","1.71"
"2020/06/04","10:12","0.633","-","1.72"
"2020/06/04","10:18","0.656","-","1.74"
"2020/06/04","10:24","0.68","-","1.78"
"2020/06/04","10:30","0.703","-","1.79"
"2020/06/04","10:36","0.725","-","1.83"
"2020/06/04","10:42","0.748","-","1.79"
"2020/06/04","10:48","0.77","-","1.86"
"2020/06/04","10:54","0.791","-","1.88"
"2020/06/04","11:00","0.812","-","1.91"
"2020/06/04","11:06","0.833","-","1.91"
"2020/06/04","11:12","0.853","-","1.94"
"2020/06/04","11:18","0.873","-","2.01"
"2020/06/04","11:24","0.892","-","2"
"2020/06/04","11:30","0.911","-","2.02"
"2020/06/04","11:36","0.929","-","2.04"
"2020/06/04","11:42","0.947","-","2.07"
"2020/06/04","11:48","0.965","-","2.07"
"2020/06/04","11:54","0.981","-","2.1"
"2020/06/04","12:00","0.997","-","2.06"
"2020/06/04","12:06","1.013","-","2.14"
"2020/06/04","12:12","1.028","-","2.11"
"2020/06/04","12:18","1.042","-","2.14"
"2020/06/04","12:24","1.056","-","2.17"
"2020/06/04","12:30","1.07","-","2.19"
"2020/06/04","12:36","1.082","-","2.2"
"2020/06/04","12:42","1.095","-","2.17"
"2020/06/04","12:48","1.106","-","2.21"
"2020/06/04","12:54","1.117","-","2.24"
"2020/06/04","13:00","1.128","-","2.23"
"2020/06/04","13:06","1.138","-","2.24"
"2020/06/04","13:12","1.147","-","2.27"
"2020/06/04","13:18","1.156","-","2.28"
"2020/06/04","13:24","1.164","-","2.31"
"2020/06/04","13:30","1.172","-","2.31"
"2020/06/04","13:36","1.179","-","2.32"
"2020/06/04","13:42","1.186","-","2.33"
"2020/06/04","13:48","1.193","-","2.33"
"2020/06/04","13:54","1.198","-","2.33"
"2020/06/04","14:00","1.204","-","2.34"
"2020/06/04","14:06","1.209","-","2.34"
"2020/06/04","14:12","1.213","-","2.37"
"2020/06/04","14:18","1.217","-","2.39"
"2020/06/04","14:24","1.221","-","2.37"
"2020/06/04","14:30","1.224","-","2.37"
"2020/06/04","14:36","1.227","-","2.38"
"2020/06/04","14:42","1.229","-","2.38"
"2020/06/04","14:48","1.231","-","2.4"
"2020/06/04","14:54","1.233","-","2.41"
"2020/06/04","15:00","1.235","-","2.4"
"2020/06/04","15:06","1.236","-","2.41"
"2020/06/04","15:12","1.237","-","2.42"
"2020/06/04","15:18","1.237","-","2.44"
"2020/06/04","15:24","1.238","-","2.37"
"2020/06/04","15:30","1.238","-","2.35"
"2020/06/04","15:36","1.238","-","2.37"
"2020/06/04","15:42","1.238","-","2.42"
"2020/06/04","15:48","1.237","-","2.29"
"2020/06/04","15:54","1.236","-","2.34"
"2020/06/04","16:00","1.236","-","2.4"
"2020/06/04","16:06","1.235","-","2.4"
"2020/06/04","16:12","1.234","-","2.35"
"2020/06/04","16:18","1.233","-","2.36"
"2020/06/04","16:24","1.231","-","2.37"
"2020/06/04","16:30","1.23","-","2.38"
"2020/06/04","16:36","1.229","-","2.33"
"2020/06/04","16:42","1.227","-","2.37"
"2020/06/04","16:48","1.226","-","2.37"
"2020/06/04","16:54","1.224","-","2.37"
"2020/06/04","17:00","1.222","-","2.35"
"2020/06/04","17:06","1.221","-","2.31"
"2020/06/04","17:12","1.219","-","2.34"
"2020/06/04","17:18","1.217","-","2.32"
"2020/06/04","17:24","1.215","-","2.3"
"2020/06/04","17:30","1.214","-","2.31"
"2020/06/04","17:36","1.212","-","2.31"
"2020/06/04","17:42","1.21","-","2.33"
"2020/06/04","17:48","1.208","-","2.3"
"2020/06/04","17:54","1.206","-","2.28"
"2020/06/04","18:00","1.205","-","2.31"
"2020/06/04","18:06","1.203","-","2.29"
"2020/06/04","18:12","1.201","-","2.24"
"2020/06/04","18:18","1.199","-","2.27"
"2020/06/04","18:24","1.197","-","2.26"
"2020/06/04","18:30","1.195","-","2.23"
"2020/06/04","18:36","1.193","-","2.24"
"2020/06/04","18:42","1.191","-","2.22"
"2020/06/04","18:48","1.189","-","2.22"
"2020/06/04","18:54","1.187","-","2.32"
"2020/06/04","19:00","1.184","-","2.14"
"2020/06/04","19:06","1.182","-","2.15"
"2020/06/04","19:12","1.18","-","2.21"
"2020/06/04","19:18","1.177","-","2.19"
"2020/06/04","19:24","1.175","-","2.12"
"2020/06/04","19:30","1.172","-","2.13"
"2020/06/04","19:36","1.169","-","2.13"
"2020/06/04","19:42","1.166","-","2.11"
"2020/06/04","19:48","1.162","-","2.1"
"2020/06/04","19:54","1.159","-","2.09"
"2020/06/04","20:00","1.155","-","2.12"
"2020/06/04","20:06","1.151","-","2.09"
"2020/06/04","20:12","1.147","-","2.07"
"2020/06/04","20:18","1.143","-","2.05"
"2020/06/04","20:24","1.138","-","2.04"
"2020/06/04","20:30","1.133","-","2.07"
"2020/06/04","20:36","1.128","-","2.04"
"2020/06/04","20:42","1.123","-","1.98"
"2020/06/04","20:48","1.117","-","2.01"
"2020/06/04","20:54","1.111","-","2.04"
"2020/06/04","21:00","1.104","-","2"
"2020/06/04","21:06","1.097","-","1.96"
"2020/06/04","21:12","1.09","-","2.02"
"2020/06/04","21:18","1.082","-","1.98"
"2020/06/04","21:24","1.074","-","2.01"
"2020/06/04","21:30","1.065","-","1.97"
"2020/06/04","21:36","1.056","-","1.96"
"2020/06/04","21:42","1.047","-","1.97"
"2020/06/04","21:48","1.037","-","1.99"
"2020/06/04","21:54","1.027","-","1.91"
"2020/06/04","22:00","1.016","-","1.93"
"2020/06/04","22:06","1.005","-","1.92"
"2020/06/04","22:12","0.993","-","1.94"
"2020/06/04","22:18","0.98","-","1.92"
"2020/06/04","22:24","0.968","-","1.91"
"2020/06/04","22:30","0.954","-","1.88"
"2020/06/04","22:36","0.94","-","1.85"
"2020/06/04","22:42","0.926","-","1.79"
"2020/06/04","22:48","0.911","-","1.82"
"2020/06/04","22:54","0.896","-","1.81"
"2020/06/04","23:00","0.88","-","1.79"
"2020/06/04","23:06","0.863","-","1.77"
"2020/06/04","23:12","0.846","-","1.76"
"2020/06/04","23:18","0.829","-","1.72"
"2020/06/04","23:24","0.811","-","1.7"
"2020/06/04","23:30","0.793","-","1.71"
"2020/06/04","23:36","0.774","-","1.68"
"2020/06/04","23:42","0.754","-","1.65"
"2020/06/04","23:48","0.734","-","1.6"
"2020/06/04","23:54","0.714","-","1.6"
"2020/06/05","00:00","0.693","-","1.59"
"2020/06/05","00:06","0.672","-","1.52"
"2020/06/05","00:12","0.651","-","1.56"
"2020/06/05","00:18","0.629","-","1.52"
"2020/06/05","00:24","0.606","-","1.47"
"2020/06/05","00:30","0.584","-","1.5"
"2020/06/05","00:36","0.56","-","1.44"
"2020/06/05","00:42","0.537","-","1.45"
"2020/06/05","00:48","0.513","-","1.4"
"2020/06/05","00:54","0.49","-","1.4"
"2020/06/05","01:00","0.465","-","1.38"
"2020/06/05","01:06","0.441","-","1.37"
"2020/06/05","01:12","0.416","-","1.34"
"2020/06/05","01:18","0.392","-","1.31"
"2020/06/05","01:24","0.367","-","1.31"
"2020/06/05","01:30","0.342","-","1.29"
"2020/06/05","01:36","0.317","-","1.21"
"2020/06/05","01:42","0.292","-","1.22"
"2020/06/05","01:48","0.267","-","1.21"
"2020/06/05","01:54","0.242","-","1.2"
"2020/06/05","02:00","0.217","-","1.19"
"2020/06/05","02:06","0.192","-","1.14"
"2020/06/05","02:12","0.167","-","1.15"
"2020/06/05","02:18","0.142","-","1.14"
"2020/06/05","02:24","0.118","-","1.12"
"2020/06/05","02:30","0.094","-","1.1"
"2020/06/05","02:36","0.07","-","1.1"
"2020/06/05","02:42","0.046","-","1.08"
"2020/06/05","02:48","0.023","-","1.04"
"2020/06/05","02:54","0","-","1.01"
"2020/06/05","03:00","-0.023","-","1.01"
"2020/06/05","03:06","-0.045","-","0.97"
"2020/06/05","03:12","-0.067","-","0.99"
"2020/06/05","03:18","-0.088","-","0.93"
"2020/06/05","03:24","-0.109","-","0.93"
"2020/06/05","03:30","-0.129","-","0.92"
"2020/06/05","03:36","-0.149","-","0.91"
"2020/06/05","03:42","-0.168","-","0.91"
"2020/06/05","03:48","-0.186","-","0.91"
"2020/06/05","03:54","-0.204","-","0.89"
"2020/06/05","04:00","-0.221","-","0.89"
"2020/06/05","04:06","-0.237","-","0.86"
"2020/06/05","04:12","-0.252","-","0.87"
"2020/06/05","04:18","-0.267","-","0.84"
"2020/06/05","04:24","-0.281","-","0.85"
"2020/06/05","04:30","-0.294","-","0.84"
"2020/06/05","04:36","-0.306","-","0.82"
"2020/06/05","04:42","-0.317","-","0.79"
"2020/06/05","04:48","-0.328","-","0.81"
"2020/06/05","04:54","-0.337","-","0.77"
"2020/06/05","05:00","-0.346","-","0.75"
"2020/06/05","05:06","-0.354","-","0.77"
"2020/06/05","05:12","-0.36","-","0.77"
"2020/06/05","05:18","-0.366","-","0.76"
"2020/06/05","05:24","-0.371","-","0.65"
"2020/06/05","05:30","-0.375","-","0.76"
"2020/06/05","05:36","-0.377","-","0.75"
"2020/06/05","05:42","-0.379","-","0.74"
"2020/06/05","05:48","-0.38","-","0.71"
"2020/06/05","05:54","-0.38","-","0.76"
"2020/06/05","06:00","-0.378","-","0.74"
"2020/06/05","06:06","-0.376","-","0.76"
"2020/06/05","06:12","-0.373","-","0.71"
"2020/06/05","06:18","-0.368","-","0.74"
"2020/06/05","06:24","-0.363","-","0.74"
"2020/06/05","06:30","-0.357","-","0.76"
"2020/06/05","06:36","-0.349","-","0.74"
"2020/06/05","06:42","-0.341","-","0.7"
"2020/06/05","06:48","-0.332","-","0.76"
"2020/06/05","06:54","-0.322","-","0.79"
"2020/06/05","07:00","-0.311","-","0.8"
"2020/06/05","07:06","-0.298","-","0.78"
"2020/06/05","07:12","-0.285","-","0.81"
"2020/06/05","07:18","-0.272","-","0.84"
"2020/06/05","07:24","-0.257","-","0.88"
"2020/06/05","07:30","-0.241","-","0.86"
"2020/06/05","07:36","-0.225","-","0.91"
"2020/06/05","07:42","-0.207","-","0.9"
"2020/06/05","07:48","-0.189","-","0.95"
"2020/06/05","07:54","-0.171","-","0.97"
"2020/06/05","08:00","-0.151","-","1.04"
"2020/06/05","08:06","-0.131","-","0.98"
"2020/06/05","08:12","-0.11","-","1.03"
"2020/06/05","08:18","-0.088","-","1.05"
"2020/06/05","08:24","-0.066","-","1.11"
"2020/06/05","08:30","-0.043","-","1.06"
"2020/06/05","08:36","-0.02","-","0.95"
"2020/06/05","08:42","0.004","-","1.01"
"2020/06/05","08:48","0.028","-","1.15"
"2020/06/05","08:54","0.053","-","1.13"
"2020/06/05","09:00","0.078","-","1.13"
"2020/06/05","09:06","0.104","-","1.18"
"2020/06/05","09:12","0.13","-","1.17"
"2020/06/05","09:18","0.156","-","1.23"
"2020/06/05","09:24","0.183","-","1.26"
"2020/06/05","09:30","0.209","-","1.22"
"2020/06/05","09:36","0.236","-","1.3"
"2020/06/05","09:42","0.264","-","1.32"
"2020/06/05","09:48","0.291","-","1.33"
"2020/06/05","09:54","0.318","-","1.36"
"2020/06/05","10:00","0.346","-","1.34"
"2020/06/05","10:06","0.373","-","1.38"
"2020/06/05","10:12","0.401","-","1.41"
"2020/06/05","10:18","0.429","-","1.44"
"2020/06/05","10:24","0.456","-","1.46"
"2020/06/05","10:30","0.483","-","1.51"
"2020/06/05","10:36","0.511","-","1.5"
"2020/06/05","10:42","0.538","-","1.53"
"2020/06/05","10:48","0.565","-","1.57"
"2020/06/05","10:54","0.591","-","1.58"
"2020/06/05","11:00","0.618","-","1.6"
"2020/06/05","11:06","0.644","-","1.63"
"2020/06/05","11:12","0.67","-","1.64"
"2020/06/05","11:18","0.696","-","1.67"
"2020/06/05","11:24","0.721","-","1.7"
"2020/06/05","11:30","0.746","-","1.73"
"2020/06/05","11:36","0.77","-","1.73"
"2020/06/05","11:42","0.794","-","1.75"
"2020/06/05","11:48","0.818","-","1.76"
"2020/06/05","11:54","0.841","-","1.8"
"2020/06/05","12:00","0.864","-","1.83"
"2020/06/05","12:06","0.886","-","1.8"
"2020/06/05","12:12","0.908","-","1.8"
"2020/06/05","12:18","0.929","-","1.83"
"2020/06/05","12:24","0.95","-","1.84"
"2020/06/05","12:30","0.97","-","1.87"
"2020/06/05","12:36","0.989","-","1.91"
"2020/06/05","12:42","1.008","-","1.92"
"2020/06/05","12:48","1.027","-","1.92"
"2020/06/05","12:54","1.045","-","1.96"
"2020/06/05","13:00","1.062","-","1.96"
"2020/06/05","13:06","1.078","-","1.91"
"2020/06/05","13:12","1.095","-","1.96"
"2020/06/05","13:18","1.11","-","1.98"
"2020/06/05","13:24","1.125","-","2.02"
"2020/06/05","13:30","1.139","-","2"
"2020/06/05","13:36","1.153","-","2.02"
"2020/06/05","13:42","1.166","-","2.03"
"2020/06/05","13:48","1.179","-","2.05"
"2020/06/05","13:54","1.191","-","2.06"
"2020/06/05","14:00","1.202","-","2.04"
"2020/06/05","14:06","1.213","-","2.06"
"2020/06/05","14:12","1.223","-","2.11"
"2020/06/05","14:18","1.233","-","2.11"
"2020/06/05","14:24","1.242","-","2.08"
"2020/06/05","14:30","1.25","-","2.11"
"2020/06/05","14:36","1.259","-","2.11"
"2020/06/05","14:42","1.266","-","2.15"
"2020/06/05","14:48","1.273","-","2.15"
"2020/06/05","14:54","1.28","-","2.11"
"2020/06/05","15:00","1.286","-","2.17"
"2020/06/05","15:06","1.292","-","2.21"
"2020/06/05","15:12","1.297","-","2.21"
"2020/06/05","15:18","1.302","-","2.16"
"2020/06/05","15:24","1.306","-","2.12"
"2020/06/05","15:30","1.31","-","2.22"
"2020/06/05","15:36","1.313","-","2.19"
"2020/06/05","15:42","1.317","-","2.17"
"2020/06/05","15:48","1.319","-","2.16"
"2020/06/05","15:54","1.322","-","2.23"
"2020/06/05","16:00","1.324","-","2.23"
"2020/06/05","16:06","1.326","-","2.22"
"2020/06/05","16:12","1.328","-","2.18"
"2020/06/05","16:18","1.329","-","2.25"
"2020/06/05","16:24","1.33","-","2.27"
"2020/06/05","16:30","1.331","-","2.25"
"2020/06/05","16:36","1.331","-","2.22"
"2020/06/05","16:42","1.331","-","2.24"
