"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/12/11","17:18","-0.029","-0.31","-"
"2020/12/11","17:24","-0.03","-0.32","-"
"2020/12/11","17:30","-0.029","-0.32","-"
"2020/12/11","17:36","-0.029","-0.32","-"
"2020/12/11","17:42","-0.028","-0.33","-"
"2020/12/11","17:48","-0.026","-0.32","-"
"2020/12/11","17:54","-0.024","-0.31","-"
"2020/12/11","18:00","-0.022","-0.32","-"
"2020/12/11","18:06","-0.019","-0.31","-"
"2020/12/11","18:12","-0.016","-0.31","-"
"2020/12/11","18:18","-0.012","-0.3","-"
"2020/12/11","18:24","-0.007","-0.3","-"
"2020/12/11","18:30","-0.003","-0.3","-"
"2020/12/11","18:36","0.002","-0.31","-"
"2020/12/11","18:42","0.008","-0.3","-"
"2020/12/11","18:48","0.014","-0.28","-"
"2020/12/11","18:54","0.02","-0.27","-"
"2020/12/11","19:00","0.026","-0.25","-"
"2020/12/11","19:06","0.033","-0.24","-"
"2020/12/11","19:12","0.04","-0.25","-"
"2020/12/11","19:18","0.048","-0.24","-"
"2020/12/11","19:24","0.056","-0.24","-"
"2020/12/11","19:30","0.064","-0.22","-"
"2020/12/11","19:36","0.072","-0.2","-"
"2020/12/11","19:42","0.08","-0.2","-"
"2020/12/11","19:48","0.089","-0.16","-"
"2020/12/11","19:54","0.097","-0.17","-"
"2020/12/11","20:00","0.106","-0.15","-"
"2020/12/11","20:06","0.115","-0.15","-"
"2020/12/11","20:12","0.124","-0.11","-"
"2020/12/11","20:18","0.133","-0.1","-"
"2020/12/11","20:24","0.142","-0.06","-"
"2020/12/11","20:30","0.151","-0.07","-"
"2020/12/11","20:36","0.16","-0.04","-"
"2020/12/11","20:42","0.169","-0.03","-"
"2020/12/11","20:48","0.178","-0.03","-"
"2020/12/11","20:54","0.187","0","-"
"2020/12/11","21:00","0.196","0.01","-"
"2020/12/11","21:06","0.205","0.01","-"
"2020/12/11","21:12","0.214","0.01","-"
"2020/12/11","21:18","0.222","0.03","-"
"2020/12/11","21:24","0.231","0.02","-"
"2020/12/11","21:30","0.239","0.03","-"
"2020/12/11","21:36","0.248","0.04","-"
"2020/12/11","21:42","0.256","0.05","-"
"2020/12/11","21:48","0.264","0.05","-"
"2020/12/11","21:54","0.271","0.07","-"
"2020/12/11","22:00","0.279","0.07","-"
"2020/12/11","22:06","0.287","0.09","-"
"2020/12/11","22:12","0.294","0.1","-"
"2020/12/11","22:18","0.301","0.1","-"
"2020/12/11","22:24","0.308","0.11","-"
"2020/12/11","22:30","0.315","0.1","-"
"2020/12/11","22:36","0.321","0.11","-"
"2020/12/11","22:42","0.328","0.12","-"
"2020/12/11","22:48","0.334","0.14","-"
"2020/12/11","22:54","0.34","0.15","-"
"2020/12/11","23:00","0.346","0.16","-"
"2020/12/11","23:06","0.352","0.15","-"
"2020/12/11","23:12","0.358","0.15","-"
"2020/12/11","23:18","0.363","0.15","-"
"2020/12/11","23:24","0.369","0.18","-"
"2020/12/11","23:30","0.374","0.17","-"
"2020/12/11","23:36","0.379","0.18","-"
"2020/12/11","23:42","0.384","0.2","-"
"2020/12/11","23:48","0.388","0.21","-"
"2020/12/11","23:54","0.393","0.22","-"
"2020/12/12","00:00","0.397","0.22","-"
"2020/12/12","00:06","0.402","0.24","-"
"2020/12/12","00:12","0.406","0.24","-"
"2020/12/12","00:18","0.41","0.24","-"
"2020/12/12","00:24","0.414","0.24","-"
"2020/12/12","00:30","0.418","0.24","-"
"2020/12/12","00:36","0.421","0.26","-"
"2020/12/12","00:42","0.425","0.26","-"
"2020/12/12","00:48","0.428","0.27","-"
"2020/12/12","00:54","0.431","0.28","-"
"2020/12/12","01:00","0.434","0.29","-"
"2020/12/12","01:06","0.437","0.28","-"
"2020/12/12","01:12","0.44","0.29","-"
"2020/12/12","01:18","0.442","0.31","-"
"2020/12/12","01:24","0.445","0.31","-"
"2020/12/12","01:30","0.447","0.33","-"
"2020/12/12","01:36","0.449","0.31","-"
"2020/12/12","01:42","0.451","0.32","-"
"2020/12/12","01:48","0.453","0.31","-"
"2020/12/12","01:54","0.455","0.32","-"
"2020/12/12","02:00","0.457","0.33","-"
"2020/12/12","02:06","0.458","0.33","-"
"2020/12/12","02:12","0.46","0.33","-"
"2020/12/12","02:18","0.461","0.33","-"
"2020/12/12","02:24","0.462","0.33","-"
"2020/12/12","02:30","0.463","0.34","-"
"2020/12/12","02:36","0.464","0.34","-"
"2020/12/12","02:42","0.465","0.34","-"
"2020/12/12","02:48","0.465","0.34","-"
"2020/12/12","02:54","0.466","0.34","-"
"2020/12/12","03:00","0.466","0.35","-"
"2020/12/12","03:06","0.467","0.35","-"
"2020/12/12","03:12","0.467","0.35","-"
"2020/12/12","03:18","0.467","0.35","-"
"2020/12/12","03:24","0.467","0.35","-"
"2020/12/12","03:30","0.467","0.34","-"
"2020/12/12","03:36","0.467","0.35","-"
"2020/12/12","03:42","0.467","0.34","-"
"2020/12/12","03:48","0.467","0.36","-"
"2020/12/12","03:54","0.467","0.34","-"
"2020/12/12","04:00","0.467","0.35","-"
"2020/12/12","04:06","0.467","0.35","-"
"2020/12/12","04:12","0.467","0.34","-"
"2020/12/12","04:18","0.467","0.34","-"
"2020/12/12","04:24","0.468","0.34","-"
"2020/12/12","04:30","0.468","0.35","-"
"2020/12/12","04:36","0.468","0.34","-"
"2020/12/12","04:42","0.468","0.34","-"
"2020/12/12","04:48","0.468","0.33","-"
"2020/12/12","04:54","0.469","0.35","-"
"2020/12/12","05:00","0.469","0.34","-"
"2020/12/12","05:06","0.469","0.34","-"
"2020/12/12","05:12","0.47","0.34","-"
"2020/12/12","05:18","0.471","0.34","-"
"2020/12/12","05:24","0.471","0.34","-"
"2020/12/12","05:30","0.472","0.35","-"
"2020/12/12","05:36","0.473","0.35","-"
"2020/12/12","05:42","0.474","0.35","-"
"2020/12/12","05:48","0.475","0.35","-"
"2020/12/12","05:54","0.476","0.35","-"
"2020/12/12","06:00","0.477","0.35","-"
"2020/12/12","06:06","0.478","0.35","-"
"2020/12/12","06:12","0.479","0.35","-"
"2020/12/12","06:18","0.481","0.36","-"
"2020/12/12","06:24","0.482","0.36","-"
"2020/12/12","06:30","0.483","0.36","-"
"2020/12/12","06:36","0.484","0.37","-"
"2020/12/12","06:42","0.486","0.37","-"
"2020/12/12","06:48","0.487","-","-"
"2020/12/12","06:54","0.488","-","-"
"2020/12/12","07:00","0.489","0.37","-"
"2020/12/12","07:06","0.49","0.37","-"
"2020/12/12","07:12","0.491","0.37","-"
"2020/12/12","07:18","0.492","0.38","-"
"2020/12/12","07:24","0.492","0.39","-"
"2020/12/12","07:30","0.493","0.38","-"
"2020/12/12","07:36","0.493","0.39","-"
"2020/12/12","07:42","0.493","0.39","-"
"2020/12/12","07:48","0.494","0.39","-"
"2020/12/12","07:54","0.493","0.39","-"
"2020/12/12","08:00","0.493","0.39","-"
"2020/12/12","08:06","0.492","0.39","-"
"2020/12/12","08:12","0.492","0.39","-"
"2020/12/12","08:18","0.491","0.39","-"
"2020/12/12","08:24","0.489","0.39","-"
"2020/12/12","08:30","0.488","0.37","-"
"2020/12/12","08:36","0.486","0.37","-"
"2020/12/12","08:42","0.484","0.37","-"
"2020/12/12","08:48","0.481","0.38","-"
"2020/12/12","08:54","0.479","0.37","-"
"2020/12/12","09:00","0.476","0.36","-"
"2020/12/12","09:06","0.473","0.35","-"
"2020/12/12","09:12","0.469","0.35","-"
"2020/12/12","09:18","0.465","0.33","-"
"2020/12/12","09:24","0.461","0.34","-"
"2020/12/12","09:30","0.457","0.34","-"
"2020/12/12","09:36","0.452","0.31","-"
"2020/12/12","09:42","0.447","0.31","-"
"2020/12/12","09:48","0.442","0.3","-"
"2020/12/12","09:54","0.437","0.3","-"
"2020/12/12","10:00","0.431","0.29","-"
"2020/12/12","10:06","0.425","0.28","-"
"2020/12/12","10:12","0.419","0.28","-"
"2020/12/12","10:18","0.413","0.27","-"
"2020/12/12","10:24","0.406","0.26","-"
"2020/12/12","10:30","0.399","0.24","-"
"2020/12/12","10:36","0.392","0.23","-"
"2020/12/12","10:42","0.385","0.22","-"
"2020/12/12","10:48","0.378","0.21","-"
"2020/12/12","10:54","0.37","0.21","-"
"2020/12/12","11:00","0.363","0.21","-"
"2020/12/12","11:06","0.355","0.2","-"
"2020/12/12","11:12","0.347","0.19","-"
"2020/12/12","11:18","0.339","0.17","-"
"2020/12/12","11:24","0.331","0.17","-"
"2020/12/12","11:30","0.323","0.16","-"
"2020/12/12","11:36","0.315","0.15","-"
"2020/12/12","11:42","0.307","0.14","-"
"2020/12/12","11:48","0.299","0.14","-"
"2020/12/12","11:54","0.291","0.13","-"
"2020/12/12","12:00","0.282","0.12","-"
"2020/12/12","12:06","0.274","0.11","-"
"2020/12/12","12:12","0.266","0.1","-"
"2020/12/12","12:18","0.257","0.09","-"
"2020/12/12","12:24","0.249","0.08","-"
"2020/12/12","12:30","0.24","0.07","-"
"2020/12/12","12:36","0.232","0.06","-"
"2020/12/12","12:42","0.224","0.05","-"
"2020/12/12","12:48","0.215","0.04","-"
"2020/12/12","12:54","0.207","0.03","-"
"2020/12/12","13:00","0.198","0.02","-"
"2020/12/12","13:06","0.19","0.01","-"
"2020/12/12","13:12","0.182","0","-"
"2020/12/12","13:18","0.173","-0.01","-"
"2020/12/12","13:24","0.165","-0.02","-"
"2020/12/12","13:30","0.157","-0.03","-"
"2020/12/12","13:36","0.148","-0.04","-"
"2020/12/12","13:42","0.14","-0.04","-"
"2020/12/12","13:48","0.131","-0.04","-"
"2020/12/12","13:54","0.123","-0.05","-"
"2020/12/12","14:00","0.115","-0.07","-"
"2020/12/12","14:06","0.106","-0.08","-"
"2020/12/12","14:12","0.098","-0.08","-"
"2020/12/12","14:18","0.089","-0.09","-"
"2020/12/12","14:24","0.081","-0.1","-"
"2020/12/12","14:30","0.073","-0.11","-"
"2020/12/12","14:36","0.064","-0.12","-"
"2020/12/12","14:42","0.056","-0.12","-"
"2020/12/12","14:48","0.048","-0.13","-"
"2020/12/12","14:54","0.039","-0.14","-"
"2020/12/12","15:00","0.031","-0.14","-"
"2020/12/12","15:06","0.023","-0.14","-"
"2020/12/12","15:12","0.015","-0.14","-"
"2020/12/12","15:18","0.007","-0.15","-"
"2020/12/12","15:24","-0.001","-0.16","-"
"2020/12/12","15:30","-0.009","-0.17","-"
"2020/12/12","15:36","-0.017","-0.17","-"
"2020/12/12","15:42","-0.025","-0.18","-"
"2020/12/12","15:48","-0.032","-0.19","-"
"2020/12/12","15:54","-0.04","-0.2","-"
"2020/12/12","16:00","-0.047","-0.21","-"
"2020/12/12","16:06","-0.054","-0.22","-"
"2020/12/12","16:12","-0.061","-0.22","-"
"2020/12/12","16:18","-0.068","-0.23","-"
"2020/12/12","16:24","-0.074","-0.24","-"
"2020/12/12","16:30","-0.08","-0.24","-"
"2020/12/12","16:36","-0.086","-0.24","-"
"2020/12/12","16:42","-0.092","-0.25","-"
"2020/12/12","16:48","-0.097","-0.25","-"
"2020/12/12","16:54","-0.102","-0.26","-"
"2020/12/12","17:00","-0.107","-0.27","-"
"2020/12/12","17:06","-0.111","-0.27","-"
"2020/12/12","17:12","-0.115","-0.26","-"
"2020/12/12","17:18","-0.118","-0.27","-"
"2020/12/12","17:24","-0.121","-0.28","-"
"2020/12/12","17:30","-0.124","-0.28","-"
"2020/12/12","17:36","-0.126","-0.29","-"
"2020/12/12","17:42","-0.128","-0.3","-"
"2020/12/12","17:48","-0.129","-0.3","-"
"2020/12/12","17:54","-0.13","-0.29","-"
"2020/12/12","18:00","-0.13","-0.28","-"
"2020/12/12","18:06","-0.13","-0.26","-"
"2020/12/12","18:12","-0.129","-0.26","-"
"2020/12/12","18:18","-0.128","-0.27","-"
"2020/12/12","18:24","-0.127","-0.28","-"
"2020/12/12","18:30","-0.125","-0.28","-"
"2020/12/12","18:36","-0.122","-0.28","-"
"2020/12/12","18:42","-0.119","-0.3","-"
"2020/12/12","18:48","-0.115","-0.3","-"
"2020/12/12","18:54","-0.111","-0.29","-"
"2020/12/12","19:00","-0.107","-0.29","-"
"2020/12/12","19:06","-0.102","-0.29","-"
"2020/12/12","19:12","-0.096","-0.28","-"
"2020/12/12","19:18","-0.091","-0.27","-"
"2020/12/12","19:24","-0.084","-0.26","-"
"2020/12/12","19:30","-0.078","-0.25","-"
"2020/12/12","19:36","-0.07","-0.26","-"
"2020/12/12","19:42","-0.063","-0.26","-"
"2020/12/12","19:48","-0.055","-0.27","-"
"2020/12/12","19:54","-0.047","-0.26","-"
"2020/12/12","20:00","-0.038","-0.24","-"
"2020/12/12","20:06","-0.03","-0.22","-"
"2020/12/12","20:12","-0.02","-0.2","-"
"2020/12/12","20:18","-0.011","-0.2","-"
"2020/12/12","20:24","-0.001","-0.18","-"
"2020/12/12","20:30","0.008","-0.16","-"
"2020/12/12","20:36","0.018","-0.16","-"
"2020/12/12","20:42","0.029","-0.14","-"
"2020/12/12","20:48","0.039","-0.13","-"
"2020/12/12","20:54","0.05","-0.1","-"
"2020/12/12","21:00","0.06","-0.07","-"
"2020/12/12","21:06","0.071","-0.06","-"
"2020/12/12","21:12","0.082","-0.05","-"
"2020/12/12","21:18","0.093","-0.05","-"
"2020/12/12","21:24","0.103","-0.03","-"
"2020/12/12","21:30","0.114","-0.01","-"
"2020/12/12","21:36","0.125","0.01","-"
"2020/12/12","21:42","0.136","-0.01","-"
"2020/12/12","21:48","0.147","0.02","-"
"2020/12/12","21:54","0.158","0.01","-"
"2020/12/12","22:00","0.169","0.07","-"
"2020/12/12","22:06","0.179","0.07","-"
"2020/12/12","22:12","0.19","0.07","-"
"2020/12/12","22:18","0.201","0.08","-"
"2020/12/12","22:24","0.211","0.11","-"
"2020/12/12","22:30","0.221","0.12","-"
"2020/12/12","22:36","0.231","0.13","-"
"2020/12/12","22:42","0.241","0.14","-"
"2020/12/12","22:48","0.251","0.16","-"
"2020/12/12","22:54","0.261","0.15","-"
"2020/12/12","23:00","0.271","0.16","-"
"2020/12/12","23:06","0.28","0.2","-"
"2020/12/12","23:12","0.289","0.2","-"
"2020/12/12","23:18","0.298","0.22","-"
"2020/12/12","23:24","0.307","0.23","-"
"2020/12/12","23:30","0.316","0.27","-"
"2020/12/12","23:36","0.325","0.28","-"
"2020/12/12","23:42","0.333","0.25","-"
"2020/12/12","23:48","0.341","0.25","-"
"2020/12/12","23:54","0.349","0.26","-"
"2020/12/13","00:00","0.357","0.29","-"
"2020/12/13","00:06","0.365","0.31","-"
"2020/12/13","00:12","0.372","0.31","-"
"2020/12/13","00:18","0.38","0.33","-"
"2020/12/13","00:24","0.387","0.34","-"
"2020/12/13","00:30","0.394","0.36","-"
"2020/12/13","00:36","0.4","0.37","-"
"2020/12/13","00:42","0.407","0.38","-"
"2020/12/13","00:48","0.413","0.39","-"
"2020/12/13","00:54","0.419","0.4","-"
"2020/12/13","01:00","0.425","0.41","-"
"2020/12/13","01:06","0.431","0.42","-"
"2020/12/13","01:12","0.437","0.43","-"
"2020/12/13","01:18","0.442","0.44","-"
"2020/12/13","01:24","0.448","0.45","-"
"2020/12/13","01:30","0.453","0.46","-"
"2020/12/13","01:36","0.458","0.46","-"
"2020/12/13","01:42","0.462","0.47","-"
"2020/12/13","01:48","0.467","0.47","-"
"2020/12/13","01:54","0.471","0.48","-"
"2020/12/13","02:00","0.476","0.5","-"
"2020/12/13","02:06","0.48","0.51","-"
"2020/12/13","02:12","0.484","0.51","-"
"2020/12/13","02:18","0.488","0.53","-"
"2020/12/13","02:24","0.491","0.53","-"
"2020/12/13","02:30","0.495","0.54","-"
"2020/12/13","02:36","0.498","0.53","-"
"2020/12/13","02:42","0.501","0.53","-"
"2020/12/13","02:48","0.504","0.54","-"
"2020/12/13","02:54","0.507","0.53","-"
"2020/12/13","03:00","0.51","0.53","-"
"2020/12/13","03:06","0.512","0.55","-"
"2020/12/13","03:12","0.515","0.56","-"
"2020/12/13","03:18","0.517","0.57","-"
"2020/12/13","03:24","0.519","0.58","-"
"2020/12/13","03:30","0.521","0.58","-"
"2020/12/13","03:36","0.523","0.59","-"
"2020/12/13","03:42","0.525","0.59","-"
"2020/12/13","03:48","0.527","0.6","-"
"2020/12/13","03:54","0.529","0.6","-"
"2020/12/13","04:00","0.53","0.6","-"
"2020/12/13","04:06","0.532","0.61","-"
"2020/12/13","04:12","0.533","0.61","-"
"2020/12/13","04:18","0.535","0.61","-"
"2020/12/13","04:24","0.536","0.61","-"
"2020/12/13","04:30","0.537","0.63","-"
"2020/12/13","04:36","0.539","0.63","-"
"2020/12/13","04:42","0.54","0.64","-"
"2020/12/13","04:48","0.541","0.64","-"
"2020/12/13","04:54","0.542","0.65","-"
"2020/12/13","05:00","0.543","0.65","-"
"2020/12/13","05:06","0.544","0.66","-"
"2020/12/13","05:12","0.546","0.66","-"
"2020/12/13","05:18","0.547","0.68","-"
"2020/12/13","05:24","0.548","0.69","-"
"2020/12/13","05:30","0.549","0.7","-"
"2020/12/13","05:36","0.55","0.71","-"
"2020/12/13","05:42","0.551","0.71","-"
"2020/12/13","05:48","0.552","0.71","-"
"2020/12/13","05:54","0.553","0.7","-"
"2020/12/13","06:00","0.554","0.7","-"
"2020/12/13","06:06","0.555","0.7","-"
"2020/12/13","06:12","0.556","0.7","-"
"2020/12/13","06:18","0.557","0.71","-"
"2020/12/13","06:24","0.558","0.72","-"
"2020/12/13","06:30","0.558","0.73","-"
"2020/12/13","06:36","0.559","0.73","-"
"2020/12/13","06:42","0.56","0.73","-"
"2020/12/13","06:48","0.561","0.73","-"
"2020/12/13","06:54","0.561","0.73","-"
"2020/12/13","07:00","0.562","0.73","-"
"2020/12/13","07:06","0.562","0.73","-"
"2020/12/13","07:12","0.563","0.73","-"
"2020/12/13","07:18","0.563","0.73","-"
"2020/12/13","07:24","0.563","0.73","-"
"2020/12/13","07:30","0.563","0.73","-"
"2020/12/13","07:36","0.563","0.74","-"
"2020/12/13","07:42","0.563","0.75","-"
"2020/12/13","07:48","0.563","0.75","-"
"2020/12/13","07:54","0.562","0.74","-"
"2020/12/13","08:00","0.561","0.74","-"
"2020/12/13","08:06","0.56","0.75","-"
"2020/12/13","08:12","0.559","0.74","-"
"2020/12/13","08:18","0.558","0.74","-"
"2020/12/13","08:24","0.556","0.74","-"
"2020/12/13","08:30","0.554","0.73","-"
"2020/12/13","08:36","0.552","0.76","-"
"2020/12/13","08:42","0.55","0.69","-"
"2020/12/13","08:48","0.547","0.74","-"
"2020/12/13","08:54","0.544","0.67","-"
"2020/12/13","09:00","0.541","0.76","-"
"2020/12/13","09:06","0.538","0.71","-"
"2020/12/13","09:12","0.534","0.72","-"
"2020/12/13","09:18","0.53","0.72","-"
"2020/12/13","09:24","0.526","0.71","-"
"2020/12/13","09:30","0.521","0.72","-"
"2020/12/13","09:36","0.516","0.71","-"
"2020/12/13","09:42","0.511","0.73","-"
"2020/12/13","09:48","0.506","0.72","-"
"2020/12/13","09:54","0.5","0.73","-"
"2020/12/13","10:00","0.494","0.71","-"
"2020/12/13","10:06","0.487","0.73","-"
"2020/12/13","10:12","0.481","0.73","-"
"2020/12/13","10:18","0.474","0.71","-"
"2020/12/13","10:24","0.467","0.69","-"
"2020/12/13","10:30","0.459","0.68","-"
"2020/12/13","10:36","0.452","0.67","-"
"2020/12/13","10:42","0.444","0.67","-"
"2020/12/13","10:48","0.436","0.67","-"
"2020/12/13","10:54","0.427","0.66","-"
"2020/12/13","11:00","0.419","0.64","-"
"2020/12/13","11:06","0.41","0.63","-"
"2020/12/13","11:12","0.401","0.61","-"
"2020/12/13","11:18","0.392","0.61","-"
"2020/12/13","11:24","0.383","0.59","-"
"2020/12/13","11:30","0.373","0.58","-"
"2020/12/13","11:36","0.364","0.56","-"
"2020/12/13","11:42","0.354","0.55","-"
"2020/12/13","11:48","0.344","0.54","-"
"2020/12/13","11:54","0.334","0.54","-"
"2020/12/13","12:00","0.324","0.52","-"
"2020/12/13","12:06","0.314","0.51","-"
"2020/12/13","12:12","0.304","0.49","-"
"2020/12/13","12:18","0.294","0.49","-"
"2020/12/13","12:24","0.283","0.48","-"
"2020/12/13","12:30","0.273","0.47","-"
"2020/12/13","12:36","0.263","0.46","-"
"2020/12/13","12:42","0.252","0.44","-"
"2020/12/13","12:48","0.242","0.44","-"
"2020/12/13","12:54","0.231","0.44","-"
"2020/12/13","13:00","0.221","0.44","-"
"2020/12/13","13:06","0.211","0.41","-"
"2020/12/13","13:12","0.2","0.4","-"
"2020/12/13","13:18","0.19","0.39","-"
"2020/12/13","13:24","0.18","0.37","-"
"2020/12/13","13:30","0.169","0.38","-"
"2020/12/13","13:36","0.159","0.37","-"
"2020/12/13","13:42","0.149","0.37","-"
"2020/12/13","13:48","0.138","0.34","-"
"2020/12/13","13:54","0.128","0.32","-"
"2020/12/13","14:00","0.118","0.32","-"
"2020/12/13","14:06","0.108","0.31","-"
"2020/12/13","14:12","0.098","0.3","-"
"2020/12/13","14:18","0.088","0.27","-"
"2020/12/13","14:24","0.078","0.27","-"
"2020/12/13","14:30","0.068","0.27","-"
"2020/12/13","14:36","0.058","0.26","-"
"2020/12/13","14:42","0.048","0.25","-"
"2020/12/13","14:48","0.039","0.23","-"
"2020/12/13","14:54","0.029","0.21","-"
"2020/12/13","15:00","0.019","0.2","-"
"2020/12/13","15:06","0.01","0.19","-"
"2020/12/13","15:12","0","0.19","-"
"2020/12/13","15:18","-0.009","0.19","-"
"2020/12/13","15:24","-0.018","0.18","-"
"2020/12/13","15:30","-0.027","0.18","-"
"2020/12/13","15:36","-0.036","0.17","-"
"2020/12/13","15:42","-0.045","0.15","-"
"2020/12/13","15:48","-0.054","0.14","-"
"2020/12/13","15:54","-0.063","0.13","-"
"2020/12/13","16:00","-0.072","0.12","-"
"2020/12/13","16:06","-0.08","0.12","-"
"2020/12/13","16:12","-0.088","0.09","-"
"2020/12/13","16:18","-0.096","0.08","-"
"2020/12/13","16:24","-0.104","0.07","-"
"2020/12/13","16:30","-0.112","0.05","-"
"2020/12/13","16:36","-0.12","0.04","-"
"2020/12/13","16:42","-0.127","0.03","-"
"2020/12/13","16:48","-0.134","0.02","-"
"2020/12/13","16:54","-0.141","0","-"
"2020/12/13","17:00","-0.148","-0.01","-"
"2020/12/13","17:06","-0.154","-0.04","-"
"2020/12/13","17:12","-0.16","-0.04","-"
"2020/12/13","17:18","-0.166","-0.04","-"
"2020/12/13","17:24","-0.172","-0.04","-"
"2020/12/13","17:30","-0.177","-0.04","-"
"2020/12/13","17:36","-0.182","-0.06","-"
"2020/12/13","17:42","-0.186","-0.08","-"
"2020/12/13","17:48","-0.19","-0.1","-"
"2020/12/13","17:54","-0.194","-0.1","-"
"2020/12/13","18:00","-0.197","-0.1","-"
"2020/12/13","18:06","-0.2","-0.1","-"
"2020/12/13","18:12","-0.203","-0.11","-"
"2020/12/13","18:18","-0.205","-0.14","-"
"2020/12/13","18:24","-0.207","-0.15","-"
"2020/12/13","18:30","-0.208","-0.17","-"
"2020/12/13","18:36","-0.209","-0.16","-"
"2020/12/13","18:42","-0.209","-0.16","-"
"2020/12/13","18:48","-0.209","-0.16","-"
"2020/12/13","18:54","-0.208","-0.17","-"
"2020/12/13","19:00","-0.207","-0.16","-"
"2020/12/13","19:06","-0.206","-0.16","-"
"2020/12/13","19:12","-0.204","-0.17","-"
"2020/12/13","19:18","-0.201","-0.16","-"
"2020/12/13","19:24","-0.198","-0.18","-"
"2020/12/13","19:30","-0.195","-0.15","-"
"2020/12/13","19:36","-0.191","-0.14","-"
"2020/12/13","19:42","-0.186","-0.13","-"
"2020/12/13","19:48","-0.181","-0.15","-"
"2020/12/13","19:54","-0.176","-0.12","-"
"2020/12/13","20:00","-0.17","-0.09","-"
"2020/12/13","20:06","-0.164","-0.07","-"
"2020/12/13","20:12","-0.157","-0.03","-"
"2020/12/13","20:18","-0.15","-0.02","-"
"2020/12/13","20:24","-0.142","-0.01","-"
"2020/12/13","20:30","-0.134","-0.05","-"
"2020/12/13","20:36","-0.126","-0.05","-"
"2020/12/13","20:42","-0.117","-0.05","-"
"2020/12/13","20:48","-0.108","-0.05","-"
"2020/12/13","20:54","-0.098","-0.03","-"
"2020/12/13","21:00","-0.088","-0.01","-"
"2020/12/13","21:06","-0.078","-0.02","-"
"2020/12/13","21:12","-0.068","-0.06","-"
"2020/12/13","21:18","-0.057","-0.11","-"
"2020/12/13","21:24","-0.046","-0.09","-"
"2020/12/13","21:30","-0.035","-0.06","-"
"2020/12/13","21:36","-0.024","-0.06","-"
"2020/12/13","21:42","-0.012","-0.13","-"
"2020/12/13","21:48","-0.001","-0.17","-"
