"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/03","12:42","0.544","1.41","-"
"2020/06/03","12:48","0.547","1.41","-"
"2020/06/03","12:54","0.551","1.41","-"
"2020/06/03","13:00","0.554","1.41","-"
"2020/06/03","13:06","0.558","1.42","-"
"2020/06/03","13:12","0.561","1.43","-"
"2020/06/03","13:18","0.564","1.42","-"
"2020/06/03","13:24","0.568","1.42","-"
"2020/06/03","13:30","0.571","1.41","-"
"2020/06/03","13:36","0.574","1.41","-"
"2020/06/03","13:42","0.577","1.41","-"
"2020/06/03","13:48","0.58","1.42","-"
"2020/06/03","13:54","0.584","1.41","-"
"2020/06/03","14:00","0.587","1.41","-"
"2020/06/03","14:06","0.59","1.42","-"
"2020/06/03","14:12","0.593","1.42","-"
"2020/06/03","14:18","0.596","1.42","-"
"2020/06/03","14:24","0.599","1.42","-"
"2020/06/03","14:30","0.602","1.42","-"
"2020/06/03","14:36","0.605","1.44","-"
"2020/06/03","14:42","0.608","1.43","-"
"2020/06/03","14:48","0.61","1.44","-"
"2020/06/03","14:54","0.613","1.44","-"
"2020/06/03","15:00","0.616","1.45","-"
"2020/06/03","15:06","0.619","1.44","-"
"2020/06/03","15:12","0.622","1.45","-"
"2020/06/03","15:18","0.625","1.46","-"
"2020/06/03","15:24","0.628","1.48","-"
"2020/06/03","15:30","0.631","1.48","-"
"2020/06/03","15:36","0.634","1.49","-"
"2020/06/03","15:42","0.637","1.47","-"
"2020/06/03","15:48","0.639","1.47","-"
"2020/06/03","15:54","0.642","1.48","-"
"2020/06/03","16:00","0.646","1.48","-"
"2020/06/03","16:06","0.649","1.49","-"
"2020/06/03","16:12","0.652","1.48","-"
"2020/06/03","16:18","0.655","1.49","-"
"2020/06/03","16:24","0.658","1.49","-"
"2020/06/03","16:30","0.662","1.49","-"
"2020/06/03","16:36","0.665","1.48","-"
"2020/06/03","16:42","0.668","1.48","-"
"2020/06/03","16:48","0.672","1.49","-"
"2020/06/03","16:54","0.676","1.48","-"
"2020/06/03","17:00","0.679","1.49","-"
"2020/06/03","17:06","0.683","1.49","-"
"2020/06/03","17:12","0.687","1.49","-"
"2020/06/03","17:18","0.691","1.48","-"
"2020/06/03","17:24","0.695","1.48","-"
"2020/06/03","17:30","0.699","1.49","-"
"2020/06/03","17:36","0.703","1.48","-"
"2020/06/03","17:42","0.708","1.48","-"
"2020/06/03","17:48","0.712","1.47","-"
"2020/06/03","17:54","0.716","1.49","-"
"2020/06/03","18:00","0.721","1.47","-"
"2020/06/03","18:06","0.725","1.5","-"
"2020/06/03","18:12","0.73","1.49","-"
"2020/06/03","18:18","0.735","1.49","-"
"2020/06/03","18:24","0.739","1.49","-"
"2020/06/03","18:30","0.744","1.49","-"
"2020/06/03","18:36","0.749","1.5","-"
"2020/06/03","18:42","0.754","1.51","-"
"2020/06/03","18:48","0.758","1.5","-"
"2020/06/03","18:54","0.763","1.5","-"
"2020/06/03","19:00","0.768","1.5","-"
"2020/06/03","19:06","0.772","1.52","-"
"2020/06/03","19:12","0.777","1.52","-"
"2020/06/03","19:18","0.781","1.52","-"
"2020/06/03","19:24","0.785","1.52","-"
"2020/06/03","19:30","0.789","1.52","-"
"2020/06/03","19:36","0.793","1.54","-"
"2020/06/03","19:42","0.797","1.54","-"
"2020/06/03","19:48","0.801","1.54","-"
"2020/06/03","19:54","0.804","1.54","-"
"2020/06/03","20:00","0.808","1.56","-"
"2020/06/03","20:06","0.811","1.58","-"
"2020/06/03","20:12","0.814","1.56","-"
"2020/06/03","20:18","0.816","1.56","-"
"2020/06/03","20:24","0.819","1.56","-"
"2020/06/03","20:30","0.821","1.56","-"
"2020/06/03","20:36","0.822","1.57","-"
"2020/06/03","20:42","0.824","1.56","-"
"2020/06/03","20:48","0.825","1.56","-"
"2020/06/03","20:54","0.826","1.57","-"
"2020/06/03","21:00","0.827","1.56","-"
"2020/06/03","21:06","0.827","1.55","-"
"2020/06/03","21:12","0.827","1.55","-"
"2020/06/03","21:18","0.826","1.55","-"
"2020/06/03","21:24","0.825","1.53","-"
"2020/06/03","21:30","0.824","1.52","-"
"2020/06/03","21:36","0.823","1.51","-"
"2020/06/03","21:42","0.821","1.51","-"
"2020/06/03","21:48","0.819","1.5","-"
"2020/06/03","21:54","0.816","1.48","-"
"2020/06/03","22:00","0.813","1.48","-"
"2020/06/03","22:06","0.81","1.47","-"
"2020/06/03","22:12","0.807","1.46","-"
"2020/06/03","22:18","0.803","1.45","-"
"2020/06/03","22:24","0.799","1.44","-"
"2020/06/03","22:30","0.794","1.43","-"
"2020/06/03","22:36","0.789","1.42","-"
"2020/06/03","22:42","0.784","1.41","-"
"2020/06/03","22:48","0.779","1.4","-"
"2020/06/03","22:54","0.773","1.4","-"
"2020/06/03","23:00","0.767","1.4","-"
"2020/06/03","23:06","0.761","1.38","-"
"2020/06/03","23:12","0.755","1.37","-"
"2020/06/03","23:18","0.748","1.36","-"
"2020/06/03","23:24","0.741","1.35","-"
"2020/06/03","23:30","0.734","1.34","-"
"2020/06/03","23:36","0.727","1.33","-"
"2020/06/03","23:42","0.72","1.32","-"
"2020/06/03","23:48","0.712","1.31","-"
"2020/06/03","23:54","0.705","1.31","-"
"2020/06/04","00:00","0.697","1.3","-"
"2020/06/04","00:06","0.689","1.28","-"
"2020/06/04","00:12","0.681","1.28","-"
"2020/06/04","00:18","0.672","1.26","-"
"2020/06/04","00:24","0.664","1.24","-"
"2020/06/04","00:30","0.655","1.25","-"
"2020/06/04","00:36","0.647","1.24","-"
"2020/06/04","00:42","0.638","1.24","-"
"2020/06/04","00:48","0.629","1.22","-"
"2020/06/04","00:54","0.621","1.22","-"
"2020/06/04","01:00","0.612","1.21","-"
"2020/06/04","01:06","0.603","1.2","-"
"2020/06/04","01:12","0.593","1.2","-"
"2020/06/04","01:18","0.584","1.18","-"
"2020/06/04","01:24","0.575","1.18","-"
"2020/06/04","01:30","0.566","1.16","-"
"2020/06/04","01:36","0.556","1.16","-"
"2020/06/04","01:42","0.547","1.15","-"
"2020/06/04","01:48","0.537","1.14","-"
"2020/06/04","01:54","0.528","1.13","-"
"2020/06/04","02:00","0.518","1.12","-"
"2020/06/04","02:06","0.509","1.11","-"
"2020/06/04","02:12","0.499","1.09","-"
"2020/06/04","02:18","0.489","1.09","-"
"2020/06/04","02:24","0.48","1.08","-"
"2020/06/04","02:30","0.47","1.08","-"
"2020/06/04","02:36","0.46","1.06","-"
"2020/06/04","02:42","0.45","1.05","-"
"2020/06/04","02:48","0.44","1.04","-"
"2020/06/04","02:54","0.43","1.03","-"
"2020/06/04","03:00","0.42","1.03","-"
"2020/06/04","03:06","0.41","1.02","-"
"2020/06/04","03:12","0.4","1.01","-"
"2020/06/04","03:18","0.39","1","-"
"2020/06/04","03:24","0.381","1","-"
"2020/06/04","03:30","0.371","0.99","-"
"2020/06/04","03:36","0.361","0.98","-"
"2020/06/04","03:42","0.351","0.98","-"
"2020/06/04","03:48","0.341","0.97","-"
"2020/06/04","03:54","0.332","0.96","-"
"2020/06/04","04:00","0.322","0.96","-"
"2020/06/04","04:06","0.312","0.95","-"
"2020/06/04","04:12","0.303","0.94","-"
"2020/06/04","04:18","0.294","0.94","-"
"2020/06/04","04:24","0.285","0.93","-"
"2020/06/04","04:30","0.276","0.92","-"
"2020/06/04","04:36","0.267","0.92","-"
"2020/06/04","04:42","0.258","0.91","-"
"2020/06/04","04:48","0.25","0.92","-"
"2020/06/04","04:54","0.242","0.9","-"
"2020/06/04","05:00","0.234","0.88","-"
"2020/06/04","05:06","0.226","0.88","-"
"2020/06/04","05:12","0.219","0.88","-"
"2020/06/04","05:18","0.212","0.87","-"
"2020/06/04","05:24","0.205","0.86","-"
"2020/06/04","05:30","0.199","0.86","-"
"2020/06/04","05:36","0.193","0.86","-"
"2020/06/04","05:42","0.187","0.84","-"
"2020/06/04","05:48","0.182","0.84","-"
"2020/06/04","05:54","0.177","0.85","-"
"2020/06/04","06:00","0.172","0.84","-"
"2020/06/04","06:06","0.168","0.85","-"
"2020/06/04","06:12","0.164","0.84","-"
"2020/06/04","06:18","0.161","0.82","-"
"2020/06/04","06:24","0.158","0.82","-"
"2020/06/04","06:30","0.155","0.81","-"
"2020/06/04","06:36","0.153","0.81","-"
"2020/06/04","06:42","0.152","0.8","-"
"2020/06/04","06:48","0.15","0.81","-"
"2020/06/04","06:54","0.15","0.81","-"
"2020/06/04","07:00","0.15","0.82","-"
"2020/06/04","07:06","0.15","0.81","-"
"2020/06/04","07:12","0.15","0.81","-"
"2020/06/04","07:18","0.151","0.81","-"
"2020/06/04","07:24","0.153","0.81","-"
"2020/06/04","07:30","0.155","0.82","-"
"2020/06/04","07:36","0.157","0.82","-"
"2020/06/04","07:42","0.16","0.84","-"
"2020/06/04","07:48","0.163","0.85","-"
"2020/06/04","07:54","0.167","0.86","-"
"2020/06/04","08:00","0.171","0.87","-"
"2020/06/04","08:06","0.175","0.87","-"
"2020/06/04","08:12","0.18","0.88","-"
"2020/06/04","08:18","0.185","0.88","-"
"2020/06/04","08:24","0.191","0.89","-"
"2020/06/04","08:30","0.196","0.9","-"
"2020/06/04","08:36","0.202","0.91","-"
"2020/06/04","08:42","0.209","0.91","-"
"2020/06/04","08:48","0.215","0.92","-"
"2020/06/04","08:54","0.222","0.93","-"
"2020/06/04","09:00","0.229","0.93","-"
"2020/06/04","09:06","0.236","0.94","-"
"2020/06/04","09:12","0.244","0.94","-"
"2020/06/04","09:18","0.252","0.95","-"
"2020/06/04","09:24","0.259","0.96","-"
"2020/06/04","09:30","0.267","0.97","-"
"2020/06/04","09:36","0.275","0.98","-"
"2020/06/04","09:42","0.283","0.99","-"
"2020/06/04","09:48","0.292","1","-"
"2020/06/04","09:54","0.3","1","-"
"2020/06/04","10:00","0.309","1.01","-"
"2020/06/04","10:06","0.317","1.03","-"
"2020/06/04","10:12","0.325","1.04","-"
"2020/06/04","10:18","0.334","1.05","-"
"2020/06/04","10:24","0.342","1.06","-"
"2020/06/04","10:30","0.351","1.07","-"
"2020/06/04","10:36","0.359","1.09","-"
"2020/06/04","10:42","0.368","1.1","-"
"2020/06/04","10:48","0.376","1.11","-"
"2020/06/04","10:54","0.385","1.12","-"
"2020/06/04","11:00","0.393","1.13","-"
"2020/06/04","11:06","0.401","1.14","-"
"2020/06/04","11:12","0.41","1.15","-"
"2020/06/04","11:18","0.418","1.16","-"
"2020/06/04","11:24","0.426","1.17","-"
"2020/06/04","11:30","0.434","1.18","-"
"2020/06/04","11:36","0.442","1.18","-"
"2020/06/04","11:42","0.449","1.19","-"
"2020/06/04","11:48","0.457","1.21","-"
"2020/06/04","11:54","0.465","1.21","-"
"2020/06/04","12:00","0.472","1.23","-"
"2020/06/04","12:06","0.48","1.23","-"
"2020/06/04","12:12","0.487","1.24","-"
"2020/06/04","12:18","0.494","1.25","-"
"2020/06/04","12:24","0.501","1.27","-"
"2020/06/04","12:30","0.508","1.27","-"
"2020/06/04","12:36","0.515","1.29","-"
"2020/06/04","12:42","0.522","1.29","-"
"2020/06/04","12:48","0.529","1.3","-"
"2020/06/04","12:54","0.535","1.31","-"
"2020/06/04","13:00","0.542","1.32","-"
"2020/06/04","13:06","0.548","1.33","-"
"2020/06/04","13:12","0.554","1.33","-"
"2020/06/04","13:18","0.561","1.35","-"
"2020/06/04","13:24","0.567","1.34","-"
"2020/06/04","13:30","0.573","1.35","-"
"2020/06/04","13:36","0.579","1.35","-"
"2020/06/04","13:42","0.585","1.38","-"
"2020/06/04","13:48","0.59","1.36","-"
"2020/06/04","13:54","0.596","1.38","-"
"2020/06/04","14:00","0.602","1.37","-"
"2020/06/04","14:06","0.607","1.37","-"
"2020/06/04","14:12","0.613","1.37","-"
"2020/06/04","14:18","0.618","1.38","-"
"2020/06/04","14:24","0.624","1.39","-"
"2020/06/04","14:30","0.629","1.39","-"
"2020/06/04","14:36","0.635","1.4","-"
"2020/06/04","14:42","0.64","1.4","-"
"2020/06/04","14:48","0.645","1.39","-"
"2020/06/04","14:54","0.65","1.42","-"
"2020/06/04","15:00","0.655","1.41","-"
"2020/06/04","15:06","0.66","1.42","-"
"2020/06/04","15:12","0.665","1.41","-"
"2020/06/04","15:18","0.67","1.43","-"
"2020/06/04","15:24","0.675","1.43","-"
"2020/06/04","15:30","0.68","1.44","-"
"2020/06/04","15:36","0.685","1.45","-"
"2020/06/04","15:42","0.69","1.44","-"
"2020/06/04","15:48","0.695","1.42","-"
"2020/06/04","15:54","0.7","1.44","-"
"2020/06/04","16:00","0.705","1.44","-"
"2020/06/04","16:06","0.71","1.44","-"
"2020/06/04","16:12","0.715","1.45","-"
"2020/06/04","16:18","0.719","1.45","-"
"2020/06/04","16:24","0.724","1.46","-"
"2020/06/04","16:30","0.729","1.49","-"
"2020/06/04","16:36","0.734","1.51","-"
"2020/06/04","16:42","0.739","1.49","-"
"2020/06/04","16:48","0.744","1.48","-"
"2020/06/04","16:54","0.748","1.46","-"
"2020/06/04","17:00","0.753","1.45","-"
"2020/06/04","17:06","0.758","1.45","-"
"2020/06/04","17:12","0.763","1.47","-"
"2020/06/04","17:18","0.768","1.47","-"
"2020/06/04","17:24","0.773","1.48","-"
"2020/06/04","17:30","0.778","1.49","-"
"2020/06/04","17:36","0.782","1.47","-"
"2020/06/04","17:42","0.787","1.47","-"
"2020/06/04","17:48","0.792","1.49","-"
"2020/06/04","17:54","0.797","1.48","-"
"2020/06/04","18:00","0.802","1.49","-"
"2020/06/04","18:06","0.806","1.48","-"
"2020/06/04","18:12","0.811","1.49","-"
"2020/06/04","18:18","0.816","1.5","-"
"2020/06/04","18:24","0.821","1.51","-"
"2020/06/04","18:30","0.825","1.52","-"
"2020/06/04","18:36","0.83","1.52","-"
"2020/06/04","18:42","0.834","1.52","-"
"2020/06/04","18:48","0.839","1.52","-"
"2020/06/04","18:54","0.843","1.51","-"
"2020/06/04","19:00","0.847","1.51","-"
"2020/06/04","19:06","0.851","1.5","-"
"2020/06/04","19:12","0.855","1.48","-"
"2020/06/04","19:18","0.859","1.48","-"
"2020/06/04","19:24","0.863","1.48","-"
"2020/06/04","19:30","0.867","1.5","-"
"2020/06/04","19:36","0.87","1.49","-"
"2020/06/04","19:42","0.874","1.5","-"
"2020/06/04","19:48","0.877","1.51","-"
"2020/06/04","19:54","0.88","1.51","-"
"2020/06/04","20:00","0.883","1.51","-"
"2020/06/04","20:06","0.885","1.52","-"
"2020/06/04","20:12","0.887","1.52","-"
"2020/06/04","20:18","0.89","1.52","-"
"2020/06/04","20:24","0.891","1.51","-"
"2020/06/04","20:30","0.893","1.51","-"
"2020/06/04","20:36","0.894","1.53","-"
"2020/06/04","20:42","0.895","1.53","-"
"2020/06/04","20:48","0.896","1.52","-"
"2020/06/04","20:54","0.897","1.51","-"
"2020/06/04","21:00","0.897","1.51","-"
"2020/06/04","21:06","0.897","1.49","-"
"2020/06/04","21:12","0.896","1.49","-"
"2020/06/04","21:18","0.895","1.49","-"
"2020/06/04","21:24","0.894","1.5","-"
"2020/06/04","21:30","0.893","1.5","-"
"2020/06/04","21:36","0.891","1.5","-"
"2020/06/04","21:42","0.889","1.49","-"
"2020/06/04","21:48","0.886","1.5","-"
"2020/06/04","21:54","0.883","1.49","-"
"2020/06/04","22:00","0.88","1.48","-"
"2020/06/04","22:06","0.877","1.48","-"
"2020/06/04","22:12","0.873","1.47","-"
"2020/06/04","22:18","0.869","1.47","-"
"2020/06/04","22:24","0.864","1.46","-"
"2020/06/04","22:30","0.859","1.45","-"
"2020/06/04","22:36","0.854","1.44","-"
"2020/06/04","22:42","0.848","1.44","-"
"2020/06/04","22:48","0.842","1.43","-"
"2020/06/04","22:54","0.836","1.42","-"
"2020/06/04","23:00","0.829","1.41","-"
"2020/06/04","23:06","0.822","1.39","-"
"2020/06/04","23:12","0.815","1.39","-"
"2020/06/04","23:18","0.807","1.38","-"
"2020/06/04","23:24","0.8","1.37","-"
"2020/06/04","23:30","0.791","1.37","-"
"2020/06/04","23:36","0.783","1.35","-"
"2020/06/04","23:42","0.774","1.34","-"
"2020/06/04","23:48","0.766","1.33","-"
"2020/06/04","23:54","0.756","1.32","-"
"2020/06/05","00:00","0.747","1.32","-"
"2020/06/05","00:06","0.737","1.3","-"
"2020/06/05","00:12","0.728","1.29","-"
"2020/06/05","00:18","0.718","1.27","-"
"2020/06/05","00:24","0.707","1.26","-"
"2020/06/05","00:30","0.697","1.25","-"
"2020/06/05","00:36","0.686","1.24","-"
"2020/06/05","00:42","0.676","1.24","-"
"2020/06/05","00:48","0.665","1.23","-"
"2020/06/05","00:54","0.654","1.21","-"
"2020/06/05","01:00","0.643","1.2","-"
"2020/06/05","01:06","0.632","1.18","-"
"2020/06/05","01:12","0.62","1.17","-"
"2020/06/05","01:18","0.609","1.17","-"
"2020/06/05","01:24","0.598","1.16","-"
"2020/06/05","01:30","0.586","1.15","-"
"2020/06/05","01:36","0.574","1.14","-"
"2020/06/05","01:42","0.563","1.13","-"
"2020/06/05","01:48","0.551","1.12","-"
"2020/06/05","01:54","0.539","1.11","-"
"2020/06/05","02:00","0.528","1.1","-"
"2020/06/05","02:06","0.516","1.09","-"
"2020/06/05","02:12","0.504","1.08","-"
"2020/06/05","02:18","0.492","1.06","-"
"2020/06/05","02:24","0.48","1.05","-"
"2020/06/05","02:30","0.468","1.05","-"
"2020/06/05","02:36","0.456","1.04","-"
"2020/06/05","02:42","0.445","1.03","-"
"2020/06/05","02:48","0.433","1.02","-"
"2020/06/05","02:54","0.421","1.02","-"
"2020/06/05","03:00","0.409","1.02","-"
"2020/06/05","03:06","0.397","1.01","-"
"2020/06/05","03:12","0.386","0.99","-"
"2020/06/05","03:18","0.374","0.98","-"
"2020/06/05","03:24","0.363","0.97","-"
"2020/06/05","03:30","0.351","0.96","-"
"2020/06/05","03:36","0.34","0.95","-"
"2020/06/05","03:42","0.328","0.94","-"
"2020/06/05","03:48","0.317","0.94","-"
"2020/06/05","03:54","0.306","0.93","-"
"2020/06/05","04:00","0.295","0.92","-"
"2020/06/05","04:06","0.283","0.91","-"
"2020/06/05","04:12","0.273","0.9","-"
"2020/06/05","04:18","0.262","0.89","-"
"2020/06/05","04:24","0.251","0.87","-"
"2020/06/05","04:30","0.241","0.87","-"
"2020/06/05","04:36","0.23","0.85","-"
"2020/06/05","04:42","0.22","0.85","-"
"2020/06/05","04:48","0.21","0.83","-"
"2020/06/05","04:54","0.2","0.83","-"
"2020/06/05","05:00","0.19","0.81","-"
"2020/06/05","05:06","0.181","0.81","-"
"2020/06/05","05:12","0.171","0.8","-"
"2020/06/05","05:18","0.162","0.8","-"
"2020/06/05","05:24","0.154","0.79","-"
"2020/06/05","05:30","0.145","0.77","-"
"2020/06/05","05:36","0.137","0.76","-"
"2020/06/05","05:42","0.129","0.75","-"
"2020/06/05","05:48","0.121","0.74","-"
"2020/06/05","05:54","0.113","0.73","-"
"2020/06/05","06:00","0.106","0.73","-"
"2020/06/05","06:06","0.099","0.72","-"
"2020/06/05","06:12","0.093","0.71","-"
"2020/06/05","06:18","0.087","0.71","-"
"2020/06/05","06:24","0.081","0.7","-"
"2020/06/05","06:30","0.075","0.69","-"
"2020/06/05","06:36","0.07","0.68","-"
"2020/06/05","06:42","0.066","0.67","-"
"2020/06/05","06:48","0.061","0.67","-"
"2020/06/05","06:54","0.057","0.67","-"
"2020/06/05","07:00","0.054","0.66","-"
"2020/06/05","07:06","0.051","0.65","-"
"2020/06/05","07:12","0.049","0.64","-"
"2020/06/05","07:18","0.046","0.63","-"
"2020/06/05","07:24","0.045","0.62","-"
"2020/06/05","07:30","0.044","0.62","-"
"2020/06/05","07:36","0.043","0.62","-"
"2020/06/05","07:42","0.043","0.61","-"
"2020/06/05","07:48","0.043","0.61","-"
"2020/06/05","07:54","0.043","0.6","-"
"2020/06/05","08:00","0.044","0.58","-"
"2020/06/05","08:06","0.046","0.59","-"
"2020/06/05","08:12","0.048","0.59","-"
"2020/06/05","08:18","0.051","0.59","-"
"2020/06/05","08:24","0.054","0.59","-"
"2020/06/05","08:30","0.057","0.59","-"
"2020/06/05","08:36","0.061","0.59","-"
"2020/06/05","08:42","0.065","0.58","-"
"2020/06/05","08:48","0.07","0.58","-"
"2020/06/05","08:54","0.075","0.58","-"
"2020/06/05","09:00","0.081","0.58","-"
"2020/06/05","09:06","0.087","0.59","-"
"2020/06/05","09:12","0.094","0.61","-"
"2020/06/05","09:18","0.1","0.61","-"
"2020/06/05","09:24","0.108","0.62","-"
"2020/06/05","09:30","0.115","0.63","-"
"2020/06/05","09:36","0.123","0.64","-"
"2020/06/05","09:42","0.131","0.65","-"
"2020/06/05","09:48","0.14","0.65","-"
"2020/06/05","09:54","0.149","0.67","-"
"2020/06/05","10:00","0.158","0.68","-"
"2020/06/05","10:06","0.167","0.7","-"
"2020/06/05","10:12","0.177","0.71","-"
"2020/06/05","10:18","0.187","0.72","-"
"2020/06/05","10:24","0.197","0.73","-"
"2020/06/05","10:30","0.207","0.74","-"
"2020/06/05","10:36","0.217","0.76","-"
"2020/06/05","10:42","0.228","0.76","-"
"2020/06/05","10:48","0.238","0.78","-"
"2020/06/05","10:54","0.249","0.79","-"
"2020/06/05","11:00","0.26","0.81","-"
"2020/06/05","11:06","0.271","0.82","-"
"2020/06/05","11:12","0.282","0.83","-"
"2020/06/05","11:18","0.293","0.85","-"
"2020/06/05","11:24","0.304","0.86","-"
"2020/06/05","11:30","0.315","0.87","-"
"2020/06/05","11:36","0.326","0.89","-"
"2020/06/05","11:42","0.337","0.9","-"
"2020/06/05","11:48","0.348","0.91","-"
"2020/06/05","11:54","0.359","0.92","-"
"2020/06/05","12:00","0.37","0.94","-"
"2020/06/05","12:06","0.38","0.95","-"
"2020/06/05","12:12","0.391","0.97","-"
"2020/06/05","12:18","0.402","0.98","-"
"2020/06/05","12:24","0.412","1","-"
"2020/06/05","12:30","0.422","1.01","-"
"2020/06/05","12:36","0.433","1.02","-"
"2020/06/05","12:42","0.443","1.03","-"
"2020/06/05","12:48","0.453","1.05","-"
"2020/06/05","12:54","0.463","1.07","-"
"2020/06/05","13:00","0.473","1.08","-"
"2020/06/05","13:06","0.482","1.09","-"
"2020/06/05","13:12","0.492","1.11","-"
"2020/06/05","13:18","0.501","1.12","-"
"2020/06/05","13:24","0.51","1.13","-"
"2020/06/05","13:30","0.519","1.14","-"
"2020/06/05","13:36","0.528","1.16","-"
"2020/06/05","13:42","0.537","1.17","-"
"2020/06/05","13:48","0.545","1.18","-"
"2020/06/05","13:54","0.554","1.2","-"
"2020/06/05","14:00","0.562","1.21","-"
"2020/06/05","14:06","0.57","1.21","-"
"2020/06/05","14:12","0.579","1.22","-"
"2020/06/05","14:18","0.587","1.23","-"
"2020/06/05","14:24","0.594","1.24","-"
"2020/06/05","14:30","0.602","1.26","-"
"2020/06/05","14:36","0.61","1.27","-"
"2020/06/05","14:42","0.617","1.28","-"
"2020/06/05","14:48","0.625","1.29","-"
"2020/06/05","14:54","0.632","1.31","-"
"2020/06/05","15:00","0.64","1.31","-"
"2020/06/05","15:06","0.647","1.32","-"
"2020/06/05","15:12","0.654","1.33","-"
"2020/06/05","15:18","0.661","1.34","-"
"2020/06/05","15:24","0.668","1.35","-"
"2020/06/05","15:30","0.675","1.35","-"
"2020/06/05","15:36","0.682","1.35","-"
"2020/06/05","15:42","0.689","1.35","-"
"2020/06/05","15:48","0.696","1.35","-"
"2020/06/05","15:54","0.703","1.37","-"
"2020/06/05","16:00","0.71","1.38","-"
"2020/06/05","16:06","0.717","1.38","-"
"2020/06/05","16:12","0.723","1.41","-"
"2020/06/05","16:18","0.73","1.39","-"
"2020/06/05","16:24","0.737","1.44","-"
"2020/06/05","16:30","0.743","1.41","-"
"2020/06/05","16:36","0.75","1.45","-"
"2020/06/05","16:42","0.757","1.41","-"
"2020/06/05","16:48","0.763","1.42","-"
"2020/06/05","16:54","0.77","1.41","-"
