STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1969-12,2.8,",0,30,",26.7,",0,27,",183.5,47.6,",,,0",16.2,",0",21.6,",,,0",10.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-01,-3.3,",0,07,",26.1,",0,28,",432.3,45.6,",,,0",10.6,",0",15.1,",,,0",6.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-02,-1.1,",0,03,",25.6,",0,18,",529.9,25.8,",,,0",15,",0",20.5,",,,0",9.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-03,2.2,",0,13,",31.1,",0,25,",624.8,39.5,",,,0",16.1,",0",21.4,",,,0",10.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-04,6.1,",0,07,",33.9,",0,12,",642.1,3.8,",,,0",23,",0",27.9,",,,0",18.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-05,8.3,",0,04,",31.7,",0,30,+",643.5,99.7,",,,0",24.1,",0",29.2,",,,0",19,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-06,15,",0,03,",33.9,",0,25,",643.5,232.8,",,,0",26.9,",0",31.5,",,,0",22.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-07,21.1,",0,19,",34.4,",0,06,",0,43.7,",,,0",28.1,",0",32.7,",,,0",23.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-08,21.1,",0,28,+",37.2,",0,11,",0,186.1,",,,0",29,",0",33.7,",,,0",24.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-09,15,",0,30,",33.9,",0,02,",1.4,216.2,",,,0",27.1,",0",31.1,",,,0",23.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-10,7.8,",0,30,",33.3,",0,23,",8.9,79.6,",,,0",22.5,",0",28,",,,0",17,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-11,0.6,",0,16,",30.6,",0,22,+",80.8,20.6,",,,0",17.5,",0",24.3,",,,0",10.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1970-12,4.4,",0,17,",29.4,",0,05,",133.3,10.3,",,,0",19.4,",0",24.6,",,,0",14.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-01,1.1,",0,07,+",32.8,",0,30,",232.2,0.8,",,,0",16.8,",0",22.4,",,,0",11.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-02,-2.2,",0,09,",30,",0,26,+",318,5.6,",,,0",16.7,",0",23.2,",,,0",10.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-03,0.6,",0,04,",36.1,",0,25,",354.6,0,",T,,0",20.4,",0",27.1,",,,0",13.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-04,3.9,",0,07,",35,",0,23,",370.2,58.2,",,,0",21.6,",0",27,",,,0",16.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-05,12.8,",0,03,",35,",0,10,",370.2,115.6,",,,0",25.7,",0",30.3,",,,0",21.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-06,20.6,",0,05,",34.4,",0,23,+",370.2,31.5,",,,0",28.3,",0",32.6,",,,0",23.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-07,21.1,",0,30,",36.7,",0,29,+",0,7.9,",,,0",29.4,",0",35.4,",,,0",23.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-08,21.7,",0,02,",34.4,",0,26,+",0,211.3,",,,0",28.1,",0",32.6,",,,0",23.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-09,15.6,",0,20,",36.7,",0,07,+",0,309.2,",,,0",27.3,",0",31.1,",,,0",23.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-10,12.8,",0,11,",32.2,",0,03,+",0,100.7,",,,0",24.8,",0",29.1,",,,0",20.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-11,6.1,",0,20,",30.6,",0,02,",30.3,11.3,",,,0",19.5,",0",25.5,",,,0",13.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1971-12,2.8,",0,03,",28.9,",0,30,",94.4,87,",,,0",18.3,",0",22.9,",,,0",13.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-01,-1.7,",0,05,",32.2,",0,23,",201.6,31.4,",,,0",16.5,",0",22.6,",,,0",10.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-02,-2.2,",0,04,",30,",0,17,",296.2,86.5,",,,0",16.2,",0",21.8,",,,0",10.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-03,8.3,",0,03,",33.9,",0,27,",309.5,36.6,",,,0",21.2,",0",26.3,",,,0",16.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-04,8.3,",0,01,",33.9,",0,21,+",310.9,38.9,",,,0",24.8,",0",30,",,,0",19.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-05,17.8,",0,21,+",32.2,",0,30,+",310.9,152.1,",,,0",25,",0",29.6,",,,0",20.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-06,20,",0,06,+",36.1,",0,30,",310.9,92.8,",,,0",27.8,",0",32.2,",,,0",23.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-07,22.8,",0,31,+",36.7,",0,30,",0,71.7,",,,0",28.8,",0",33.6,",,,0",24.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-08,21.7,",0,06,",35.6,",0,28,",0,95.1,",,,0",28.7,",0",33.7,",,,0",23.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-09,15.6,",0,30,",36.1,",0,07,+",0,240.9,",,,0",28.6,",0",33.4,",,,0",23.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-10,7.8,",0,27,",33.3,",0,29,+",4.9,11.8,",,,0",24.6,",0",29.9,",,,0",19.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-11,1.1,",0,26,",31.7,",0,06,",112.1,63.2,",,,0",16,",0",20.8,",,,0",11.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1972-12,-2.2,",0,27,",32.2,",0,05,",279.1,4.6,",,,0",13.4,",0",20,",,,0",6.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-01,-3.9,",0,12,",28.3,",0,18,",514.8,55.3,",,,0",10.9,",0",16.6,",,,0",5.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-02,-2.2,",0,10,",27.2,",0,06,",663.1,36.1,",,,0",13.3,",0",18.9,",,,0",7.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-03,4.4,",0,17,",32.2,",0,06,",677.1,4.3,",,,0",20.4,",0",26.1,",,,0",14.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-04,4.4,",0,09,",32.8,",0,19,",702.6,44.1,",,,0",20.7,",0",25.5,",,,0",15.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-05,10.6,",0,16,",37.2,",0,27,",702.6,14.7,",,,0",25,",0",30.6,",,,0",19.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-06,18.9,",0,05,",33.3,",0,05,+",702.6,339,",,,0",27.3,",0",31,",,,0",23.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-07,21.7,",0,13,",36.1,",0,31,+",0,13.2,",,,0",29.4,",0",34.4,",,,0",24.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-08,22.2,",0,23,+",36.7,",0,01,",0,142.9,",,,0",28.2,",0",32.6,",,,0",23.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-09,19.4,",0,29,+",35.6,",0,12,",0,192.5,",,,0",27.7,",0",31.9,",,,0",23.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-10,13.9,",0,31,",33.3,",0,09,",0,252.9,",,,0",24.6,",0",29.2,",,,0",19.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-11,3.3,",0,29,",31.7,",0,26,",11.4,7.9,",,,0",22.7,",0",28.1,",,,0",17.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1973-12,-7.8,",0,21,",30,",0,30,+",128,3,",,,0",15.4,",0",22.9,",,,0",7.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-01,0.6,",0,03,+",29.4,",0,10,",277.6,50.5,",,,0",14.4,",0",19.3,",,,0",9.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-02,-2.8,",0,09,",31.1,",0,18,",364.3,0,",T,,0",16.4,",0",23.6,",,,0",9.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-03,5.6,",0,25,+",33.3,",0,29,",396.2,121.9,",,,0",21.5,",0",26,",,,0",17,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-04,7.2,",0,06,+",33.3,",0,01,",404.1,2.1,",,,0",23.1,",0",27.9,",,,0",18.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-05,17.8,",0,06,",35,",0,31,",404.1,107.7,",,,0",27.1,",0",31.7,",,,0",22.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-06,16.1,",0,26,",34.4,",0,23,+",404.1,61.8,",,,0",27.2,",0",32.1,",,,0",22.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-07,19.4,",0,14,",36.7,",0,29,+",0,4.8,",,,0",28.7,",0",34.4,",,,0",23,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-08,22.2,",0,23,",37.2,",0,01,",0,26.7,",,,0",29.6,",0",34.6,",,,0",24.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-09,15,",0,30,+",35.6,",0,28,+",0,98.6,",,,0",25.8,",0",30.9,",,,0",20.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-10,8.3,",0,17,+",32.2,",0,14,",2.8,90.7,",,,0",23.3,",0",28.7,",,,0",17.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-11,1.1,",0,30,",30.6,",0,19,",69.6,44.7,",,,0",17.9,",0",23.2,",,,0",12.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1974-12,0.6,",0,17,",31.1,",0,24,",216.9,21.1,",,,0",14.1,",0",19.4,",,,0",8.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-01,-7.8,",0,13,",28.9,",0,26,",345.7,49.2,",,,0",15.4,",0",21.6,",,,0",9.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-02,0,",0,24,",30.6,",0,22,",440.5,10.6,",,,0",15.6,",0",22.2,",,,0",8.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-03,3.3,",0,14,",35.6,",0,28,",485.3,1.3,",,,0",19.6,",0",25.7,",,,0",13.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-04,7.2,",0,01,",35.6,",0,18,",491.1,2.1,",,,0",23.9,",0",28.7,",,,0",19.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-05,16.1,",0,16,+",35,",0,25,",491.1,42.5,",,,0",26.9,",0",31.4,",,,0",22.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-06,14.4,",0,01,",35,",0,30,+",491.1,33.3,",,,0",28.5,",0",33.3,",,,0",23.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-07,21.7,",0,16,",37.8,",0,29,",0,103.1,",,,0",29.1,",0",34.1,",,,0",24.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-08,21.1,",0,09,",37.2,",0,02,",0,123,",,,0",28.5,",0",32.8,",,,0",24.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-09,12.8,",0,24,",33.3,",0,18,",0,170.2,",,,0",26.1,",0",31,",,,0",21.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-10,9.4,",0,19,",33.3,",0,09,",2.2,51.4,",,,0",23.5,",0",29.7,",,,0",17.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-11,1.7,",0,23,",31.1,",0,08,",63.2,22.9,",,,0",19.2,",0",25.6,",,,0",12.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1975-12,0.6,",0,26,",28.3,",0,04,",203.1,30.7,",,,0",14.7,",0",20.9,",,,0",8.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-01,-3.3,",0,08,",27.8,",0,25,+",359,3.8,",,,0",13.7,",0",20.7,",,,0",6.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-02,-2.8,",0,23,",31.1,",0,17,",414.3,0,",T,,0",18,",0",25.1,",,,0",10.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-03,7.2,",0,17,",37.2,",0,20,",441.3,3.9,",,,0",20.4,",0",25.4,",,,0",15.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-04,7.2,",0,01,",30.6,",0,24,",441.9,93.5,",,,0",23.1,",0",27.6,",,,0",18.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-05,10,",0,02,",31.7,",0,24,",441.9,151,",,,0",23.6,",0",28.5,",,,0",18.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-06,19.4,",0,04,",34.4,",0,15,",441.9,19.3,",,,0",27.6,",0",32.4,",,,0",22.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-07,21.1,",0,25,+",33.3,",0,31,+",0,302.8,",,,0",27.3,",0",31.3,",,,0",23.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-08,21.1,",0,29,+",37.2,",0,09,+",0,21.9,",,,0",28.3,",0",34,",,,0",22.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-09,17.2,",0,22,",35.6,",0,26,",0,64.6,",,,0",27.4,",0",32.6,",,,0",22.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-10,7.2,",0,30,+",32.2,",0,04,",34.5,172.9,",,,0",19.6,",0",25.2,",,,0",14,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-11,-0.6,",0,29,+",28.9,",0,11,",178.4,108.6,",,,0",14.1,",0",18.9,",,,0",9.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1976-12,0.6,",0,31,",24.4,",0,30,",355.3,58.5,",,,0",12.7,",0",17.5,",,,0",7.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-01,-3.3,",0,10,",28.3,",0,28,",610.7,79.2,",,,0",10.2,",0",14.7,",,,0",5.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-02,2.2,",0,16,",31.1,",0,25,",719.8,43.6,",,,0",14.8,",0",20.8,",,,0",8.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-03,2.2,",0,07,",31.1,",0,19,",757.6,24.6,",,,0",18.9,",0",24.9,",,,0",12.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-04,6.7,",0,05,",33.3,",0,03,",761.2,152.4,",,,0",21.9,",0",27.8,",,,0",16.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-05,16.7,",0,01,",33.3,",0,31,",761.2,49.8,",,,0",26,",0",30,",,,0",21.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-06,20.6,",0,02,",36.1,",0,07,",761.2,90.4,",,,0",28.3,",0",33,",,,0",23.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-07,22.2,",0,25,+",36.7,",0,31,+",0,29.2,",,,0",29.2,",0",34.3,",,,0",24.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-08,22.8,",0,04,",37.8,",0,02,",0,9.9,",,,0",30.4,",0",35.7,",,,0",25,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-09,21.1,",0,21,+",39.4,",0,05,",0,22.1,",,,0",29.7,",0",35.5,",,,0",23.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-10,7.8,",0,13,",36.1,",0,08,+",2.5,120.3,",,,0",24.3,",0",29.9,",,,0",18.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-11,2.2,",0,10,",30,",0,17,+",34.5,44.1,",,,0",19.7,",0",26.2,",,,0",13.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1977-12,-5,",0,22,",32.8,",0,05,",126.8,1.6,",,,0",16.6,",0",23.6,",,,0",9.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-01,-2.2,",0,20,",28.3,",0,16,",409.6,51.2,",,,0",9.5,",0",14.4,",,,0",4.7,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-02,-2.8,",0,22,",30,",0,28,",624.5,21.4,",,,0",11,",0",16.5,",,,0",5.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-03,0.6,",0,09,",31.7,",0,13,+",683.4,0.8,",,,0",17.7,",0",24.9,",,,0",10.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-04,9.4,",0,13,",33.3,",0,18,",693.1,55.9,",,,0",22.4,",0",27.4,",,,0",17.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-05,12.8,",0,04,",34.4,",0,27,+",693.1,42.6,",,,0",27.2,",0",32.1,",,,0",22.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-06,21.1,",0,08,",35,",0,24,",693.1,305.7,",,,0",28.6,",0",33.2,",,,0",24,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-07,22.8,",0,31,+",37.2,",0,16,",0,99.6,",,,0",29.8,",0",35,",,,0",24.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-08,22.2,",0,23,",38.3,",0,28,",0,20.6,",,,0",29.4,",0",34.3,",,,0",24.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-09,19.4,",0,29,",34.4,",0,01,",0,275.2,",,,0",27.7,",0",31.6,",,,0",23.8,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-10,8.3,",0,15,",32.2,",0,13,+",0.6,62.6,",,,0",22.9,",0",28.6,",,,0",17.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-11,7.2,",0,30,+",30.6,",0,26,+",34.3,12.8,",,,0",20.4,",0",25.6,",,,0",15.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1978-12,-6.1,",0,10,",31.7,",0,20,",166.7,46.3,",,,0",15,",0",20.9,",,,0",9.1,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-01,-5.6,",0,02,",26.1,",0,17,",416.9,99.8,",,,0",10.7,",0",15.9,",,,0",5.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-02,0.6,",0,17,+",27.8,",0,24,+",561.9,21.2,",,,0",13.9,",0",19.5,",,,0",8.2,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-03,5,",0,07,",29.4,",0,08,",585.5,39.4,",,,0",19.9,",0",25.3,",,,0",14.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-04,10.6,",0,05,",36.7,",0,11,",586,93.8,",,,0",23.5,",0",28,",,,0",19,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-05,11.1,",0,05,",34.4,",0,30,",586.3,108.8,",,,0",24.8,",0",30,",,,0",19.6,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-06,15,",0,13,",36.1,",0,30,",586.3,82,",,,0",27.6,",0",32.7,",,,0",22.5,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-07,21.7,",0,11,",37.8,",0,24,",0,89.5,",,,0",29.7,",0",34.5,",,,0",24.9,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-08,21.7,",0,25,",37.2,",0,22,",0,64.6,",,,0",29.4,",0",34.3,",,,0",24.4,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-09,16.7,",0,26,",34.4,",0,01,",0,349.8,",,,0",26,",0",30.7,",,,0",21.3,",,,0"
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.77335,-97.51302,12.5,1979-10,6.1,",0,24,",33.3,",0,09,+",3.6,10.5,",,,0",24.1,",0",30.6,",,,0",17.6,",,,0"
